Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
4008490,1961-1962,6,1961-10-08,15:00,Waterschei SV Thor,1,1,Union Saint-Gilloise,553,10
4008483,1961-1962,6,1961-10-08,15:00,Standard Luik,2,1,RFC Luik,16,4
4008484,1961-1962,6,1961-10-08,15:00,Beerschot,1,1,Eendracht Aalst,13,90
4008491,1961-1962,7,1961-10-15,15:00,Standard Luik,7,1,Cercle Brugge,16,12
4008492,1961-1962,7,1961-10-15,15:00,Eendracht Aalst,1,2,KFC Diest,90,41
4008493,1961-1962,7,1961-10-15,15:00,Daring Club Brussel,0,2,RSC Anderlecht,2,35
4008494,1961-1962,7,1961-10-15,15:00,Union Saint-Gilloise,1,3,Royal Antwerp FC,10,1
4008495,1961-1962,7,1961-10-15,15:00,Beerschot,1,2,RFC Luik,13,4
4008496,1961-1962,7,1961-10-15,15:00,Club Brugge,1,4,Lierse SK,3,30
4008497,1961-1962,7,1961-10-15,15:00,Olympic Charleroi,0,0,KAA Gent,246,7
4008498,1961-1962,7,1961-10-15,15:00,Sint-Truidense VV,4,1,Waterschei SV Thor,373,553
4008499,1961-1962,8,1961-10-22,15:00,Waterschei SV Thor,2,0,Standard Luik,553,16
4008500,1961-1962,8,1961-10-22,15:00,RFC Luik,2,1,Eendracht Aalst,4,90
4008501,1961-1962,8,1961-10-22,15:00,RSC Anderlecht,1,1,Union Saint-Gilloise,35,10
4008502,1961-1962,8,1961-10-22,15:00,Royal Antwerp FC,0,3,Olympic Charleroi,1,246
4008503,1961-1962,8,1961-10-22,15:00,Cercle Brugge,0,0,Beerschot,12,13
4008504,1961-1962,8,1961-10-22,15:00,KAA Gent,0,0,Club Brugge,7,3
4008505,1961-1962,8,1961-10-22,15:00,KFC Diest,3,1,Daring Club Brussel,41,2
4008506,1961-1962,8,1961-10-22,15:00,Lierse SK,1,3,Sint-Truidense VV,30,373
4008507,1961-1962,9,1961-10-29,15:00,Standard Luik,4,1,Lierse SK,16,30
4008508,1961-1962,9,1961-10-29,15:00,Daring Club Brussel,3,0,Eendracht Aalst,2,90
4008509,1961-1962,9,1961-10-29,15:00,KAA Gent,1,5,RSC Anderlecht,7,35
4008510,1961-1962,9,1961-10-29,15:00,Cercle Brugge,3,1,Royal Antwerp FC,12,1
4008511,1961-1962,9,1961-10-29,15:00,Beerschot,2,1,Union Saint-Gilloise,13,10
4008512,1961-1962,9,1961-10-29,15:00,Sint-Truidense VV,1,2,Club Brugge,373,3
4008513,1961-1962,9,1961-10-29,15:00,KFC Diest,5,3,Waterschei SV Thor,41,553
4008514,1961-1962,9,1961-10-29,15:00,Olympic Charleroi,0,0,RFC Luik,246,4
4008515,1961-1962,10,1961-11-04,19:30,RSC Anderlecht,2,1,Cercle Brugge,35,12
4008516,1961-1962,10,1961-11-05,15:00,Eendracht Aalst,0,5,Standard Luik,90,16
4008517,1961-1962,10,1961-11-05,15:00,Royal Antwerp FC,1,1,Sint-Truidense VV,1,373
4008518,1961-1962,10,1961-11-05,15:00,Waterschei SV Thor,1,1,Beerschot,553,13
4008519,1961-1962,10,1961-11-05,15:00,Club Brugge,3,0,Olympic Charleroi,3,246
4008520,1961-1962,10,1961-11-05,15:00,Union Saint-Gilloise,2,3,Daring Club Brussel,10,2
4008521,1961-1962,10,1961-11-05,15:00,Lierse SK,1,2,KFC Diest,30,41
4008522,1961-1962,10,1961-11-05,15:00,RFC Luik,4,0,KAA Gent,4,7
4008523,1961-1962,11,1961-11-19,15:00,Standard Luik,2,1,RSC Anderlecht,16,35
4008524,1961-1962,11,1961-11-19,15:00,Olympic Charleroi,0,0,Eendracht Aalst,246,90
4008525,1961-1962,11,1961-11-19,15:00,KFC Diest,1,1,Royal Antwerp FC,41,1
4008526,1961-1962,11,1961-11-19,15:00,Beerschot,1,0,Club Brugge,13,3
4008527,1961-1962,11,1961-11-19,15:00,Cercle Brugge,5,1,Waterschei SV Thor,12,553
4008528,1961-1962,11,1961-11-19,15:00,Daring Club Brussel,1,2,RFC Luik,2,4
4008529,1961-1962,11,1961-11-19,15:00,KAA Gent,3,1,Lierse SK,7,30
4008530,1961-1962,11,1961-11-19,15:00,Sint-Truidense VV,1,3,Union Saint-Gilloise,373,10
4008531,1961-1962,12,1961-11-26,15:00,Union Saint-Gilloise,0,2,Standard Luik,10,16
4008532,1961-1962,12,1961-11-26,15:00,Eendracht Aalst,0,1,KAA Gent,90,7
4008533,1961-1962,12,1961-11-26,15:00,Olympic Charleroi,1,3,RSC Anderlecht,246,35
4008534,1961-1962,12,1961-11-26,15:00,Lierse SK,5,1,Royal Antwerp FC,30,1
4008535,1961-1962,12,1961-11-26,15:00,Beerschot,2,2,Daring Club Brussel,13,2
4008536,1961-1962,12,1961-11-26,15:00,Sint-Truidense VV,0,0,Cercle Brugge,373,12
4008537,1961-1962,12,1961-11-26,15:00,Club Brugge,3,0,KFC Diest,3,41
4008538,1961-1962,12,1961-11-26,15:00,RFC Luik,0,2,Waterschei SV Thor,4,553
4008539,1961-1962,13,1961-12-03,14:45,Standard Luik,2,0,Sint-Truidense VV,16,373
4008540,1961-1962,13,1961-12-03,14:45,RSC Anderlecht,2,0,Eendracht Aalst,35,90
4008541,1961-1962,13,1961-12-03,14:45,Royal Antwerp FC,1,1,Club Brugge,1,3
4008542,1961-1962,13,1961-12-03,14:45,KAA Gent,3,0,Beerschot,7,13
4008543,1961-1962,13,1961-12-03,14:45,Cercle Brugge,1,4,Union Saint-Gilloise,12,10
4008544,1961-1962,13,1961-12-03,14:45,Lierse SK,1,2,Daring Club Brussel,30,2
4008545,1961-1962,13,1961-12-03,14:45,KFC Diest,1,0,RFC Luik,41,4
4008546,1961-1962,13,1961-12-03,14:45,Waterschei SV Thor,1,1,Olympic Charleroi,553,246
4008547,1961-1962,14,1961-12-10,14:45,Standard Luik,0,0,KAA Gent,16,7
4008548,1961-1962,14,1961-12-10,14:45,Eendracht Aalst,1,2,Royal Antwerp FC,90,1
4008549,1961-1962,14,1961-12-10,14:45,Beerschot,1,5,RSC Anderlecht,13,35
4008550,1961-1962,14,1961-12-10,14:45,Daring Club Brussel,5,0,Cercle Brugge,2,12
4008551,1961-1962,14,1961-12-10,14:45,Club Brugge,1,0,Waterschei SV Thor,3,553
4008552,1961-1962,14,1961-12-10,14:45,Olympic Charleroi,1,2,KFC Diest,246,41
4008553,1961-1962,14,1961-12-10,14:45,Sint-Truidense VV,0,1,RFC Luik,373,4
4008554,1961-1962,14,1961-12-10,14:45,Union Saint-Gilloise,3,1,Lierse SK,10,30
4008561,1961-1962,15,1961-12-17,14:45,KAA Gent,0,1,Union Saint-Gilloise,7,10
4008562,1961-1962,15,1961-12-17,14:45,Lierse SK,1,0,Olympic Charleroi,30,246
4008555,1961-1962,15,1961-12-17,14:45,Royal Antwerp FC,2,0,Standard Luik,1,16
4008556,1961-1962,15,1961-12-17,14:45,Cercle Brugge,5,0,Eendracht Aalst,12,90
4008557,1961-1962,15,1961-12-17,14:45,RSC Anderlecht,3,2,Sint-Truidense VV,35,373
4008558,1961-1962,15,1961-12-17,14:45,KFC Diest,0,0,Beerschot,41,13
4008559,1961-1962,15,1961-12-17,14:45,RFC Luik,1,0,Club Brugge,4,3
4008560,1961-1962,15,1961-12-17,14:45,Waterschei SV Thor,1,2,Daring Club Brussel,553,2
4008563,1961-1962,16,1961-12-31,14:45,Beerschot,0,1,Standard Luik,13,16
4008564,1961-1962,16,1961-12-31,14:45,Eendracht Aalst,1,0,Lierse SK,90,30
4008565,1961-1962,16,1961-12-31,14:45,Waterschei SV Thor,0,4,RSC Anderlecht,553,35
4008566,1961-1962,16,1961-12-31,14:45,RFC Luik,0,0,Royal Antwerp FC,4,1
4008567,1961-1962,16,1961-12-31,14:45,Club Brugge,3,1,Union Saint-Gilloise,3,10
4008568,1961-1962,16,1961-12-31,14:45,Daring Club Brussel,0,0,KAA Gent,2,7
4008629,1961-1962,16,1962-03-04,15:00,Olympic Charleroi,0,2,Sint-Truidense VV,246,373
4008632,1961-1962,16,1962-03-11,15:00,KFC Diest,2,0,Cercle Brugge,41,12
4008569,1961-1962,17,1962-01-07,14:45,Standard Luik,3,0,Club Brugge,16,3
4008570,1961-1962,17,1962-01-07,14:45,RSC Anderlecht,3,2,KFC Diest,35,41
4008571,1961-1962,17,1962-01-07,14:45,Royal Antwerp FC,3,1,Daring Club Brussel,1,2
4008572,1961-1962,17,1962-01-07,14:45,Lierse SK,2,1,Beerschot,30,13
4008627,1961-1962,17,1962-03-04,15:00,Cercle Brugge,3,0,RFC Luik,12,4
4008631,1961-1962,17,1962-03-11,15:00,Sint-Truidense VV,5,1,Eendracht Aalst,373,90
4008633,1961-1962,17,1962-03-11,15:00,KAA Gent,2,2,Waterschei SV Thor,7,553
4008634,1961-1962,17,1962-03-11,15:00,Union Saint-Gilloise,1,0,Olympic Charleroi,10,246
4008573,1961-1962,18,1962-01-14,14:45,Standard Luik,1,0,Olympic Charleroi,16,246
4008574,1961-1962,18,1962-01-14,14:45,Waterschei SV Thor,2,2,Eendracht Aalst,553,90
4008575,1961-1962,18,1962-01-14,14:45,RSC Anderlecht,1,0,RFC Luik,35,4
4008576,1961-1962,18,1962-01-14,14:45,Beerschot,1,1,Royal Antwerp FC,13,1
4008577,1961-1962,18,1962-01-14,14:45,Cercle Brugge,1,2,Lierse SK,12,30
4008578,1961-1962,18,1962-01-14,14:45,Daring Club Brussel,1,1,Club Brugge,2,3
4008579,1961-1962,18,1962-01-14,14:45,KFC Diest,3,1,Union Saint-Gilloise,41,10
4008580,1961-1962,18,1962-01-14,14:45,KAA Gent,3,0,Sint-Truidense VV,7,373
4008583,1961-1962,19,1962-01-21,15:00,Lierse SK,2,3,RSC Anderlecht,30,35
4008584,1961-1962,19,1962-01-21,15:00,Royal Antwerp FC,2,1,KAA Gent,1,7
4008585,1961-1962,19,1962-01-21,15:00,Club Brugge,1,1,Cercle Brugge,3,12
4008586,1961-1962,19,1962-01-21,15:00,Olympic Charleroi,3,0,Daring Club Brussel,246,2
4008587,1961-1962,19,1962-01-21,15:00,Sint-Truidense VV,2,0,KFC Diest,373,41
4008588,1961-1962,19,1962-01-21,15:00,Union Saint-Gilloise,2,1,Waterschei SV Thor,10,553
4008581,1961-1962,19,1962-01-21,15:00,RFC Luik,1,0,Standard Luik,4,16
4008582,1961-1962,19,1962-01-21,15:00,Eendracht Aalst,0,0,Beerschot,90,13
4008589,1961-1962,20,1962-01-28,15:00,Standard Luik,2,0,Union Saint-Gilloise,16,10
4008590,1961-1962,20,1962-01-28,15:00,KAA Gent,2,1,Eendracht Aalst,7,90
4008591,1961-1962,20,1962-01-28,15:00,RSC Anderlecht,3,0,Olympic Charleroi,35,246
4008592,1961-1962,20,1962-01-28,15:00,Royal Antwerp FC,1,1,Lierse SK,1,30
4008593,1961-1962,20,1962-01-28,15:00,Daring Club Brussel,3,1,Beerschot,2,13
4008594,1961-1962,20,1962-01-28,15:00,Cercle Brugge,0,0,Sint-Truidense VV,12,373
4008595,1961-1962,20,1962-01-28,15:00,KFC Diest,0,4,Club Brugge,41,3
4008596,1961-1962,20,1962-01-28,15:00,Waterschei SV Thor,2,2,RFC Luik,553,4
4008597,1961-1962,21,1962-02-04,15:00,Sint-Truidense VV,3,1,Standard Luik,373,16
4008598,1961-1962,21,1962-02-04,15:00,Eendracht Aalst,0,0,RSC Anderlecht,90,35
4008599,1961-1962,21,1962-02-04,15:00,Club Brugge,0,2,Royal Antwerp FC,3,1
4008600,1961-1962,21,1962-02-04,15:00,Beerschot,5,0,KAA Gent,13,7
4008601,1961-1962,21,1962-02-04,15:00,Union Saint-Gilloise,1,1,Cercle Brugge,10,12
4008602,1961-1962,21,1962-02-04,15:00,RFC Luik,1,1,KFC Diest,4,41
4008603,1961-1962,21,1962-02-04,15:00,Olympic Charleroi,3,0,Waterschei SV Thor,246,553
4008628,1961-1962,21,1962-03-04,15:00,Daring Club Brussel,1,2,Lierse SK,2,30
4008604,1961-1962,22,1962-02-11,15:00,Eendracht Aalst,1,3,Daring Club Brussel,90,2
4008605,1961-1962,22,1962-02-11,15:00,RSC Anderlecht,4,2,KAA Gent,35,7
4008606,1961-1962,22,1962-02-11,15:00,Royal Antwerp FC,5,1,Cercle Brugge,1,12
4008607,1961-1962,22,1962-02-11,15:00,Union Saint-Gilloise,3,0,Beerschot,10,13
4008608,1961-1962,22,1962-02-11,15:00,Club Brugge,2,2,Sint-Truidense VV,3,373
4008609,1961-1962,22,1962-02-11,15:00,Waterschei SV Thor,2,0,KFC Diest,553,41
4008610,1961-1962,22,1962-02-11,15:00,RFC Luik,2,0,Olympic Charleroi,4,246
4008630,1961-1962,22,1962-03-11,15:00,Lierse SK,2,1,Standard Luik,30,16
4008611,1961-1962,23,1962-02-18,15:00,Standard Luik,3,1,Eendracht Aalst,16,90
4008612,1961-1962,23,1962-02-18,15:00,Cercle Brugge,0,3,RSC Anderlecht,12,35
4008613,1961-1962,23,1962-02-18,15:00,Sint-Truidense VV,2,3,Royal Antwerp FC,373,1
4008614,1961-1962,23,1962-02-18,15:00,Beerschot,0,2,Waterschei SV Thor,13,553
4008615,1961-1962,23,1962-02-18,15:00,Olympic Charleroi,2,2,Club Brugge,246,3
4008616,1961-1962,23,1962-02-18,15:00,Daring Club Brussel,1,0,Union Saint-Gilloise,2,10
4008617,1961-1962,23,1962-02-18,15:00,KFC Diest,0,0,Lierse SK,41,30
4008618,1961-1962,23,1962-02-18,15:00,KAA Gent,0,0,RFC Luik,7,4
4008619,1961-1962,24,1962-02-24,18:00,Union Saint-Gilloise,2,0,Sint-Truidense VV,10,373
4008620,1961-1962,24,1962-02-25,15:00,RSC Anderlecht,2,0,Standard Luik,35,16
4008621,1961-1962,24,1962-02-25,15:00,Eendracht Aalst,0,2,Olympic Charleroi,90,246
4008622,1961-1962,24,1962-02-25,15:00,Royal Antwerp FC,2,2,KFC Diest,1,41
4008623,1961-1962,24,1962-02-25,15:00,Club Brugge,1,0,Beerschot,3,13
4008624,1961-1962,24,1962-02-25,15:00,Waterschei SV Thor,2,0,Cercle Brugge,553,12
4008625,1961-1962,24,1962-02-25,15:00,RFC Luik,0,0,Daring Club Brussel,4,2
4008626,1961-1962,24,1962-02-25,15:00,Lierse SK,2,1,KAA Gent,30,7
4008635,1961-1962,25,1962-03-18,15:00,Cercle Brugge,2,1,Standard Luik,12,16
4008636,1961-1962,25,1962-03-18,15:00,KFC Diest,2,3,Eendracht Aalst,41,90
4008637,1961-1962,25,1962-03-18,15:00,RSC Anderlecht,2,0,Daring Club Brussel,35,2
4008638,1961-1962,25,1962-03-18,15:00,Royal Antwerp FC,2,1,Union Saint-Gilloise,1,10
4008639,1961-1962,25,1962-03-18,15:00,RFC Luik,2,0,Beerschot,4,13
4008640,1961-1962,25,1962-03-18,15:00,Lierse SK,2,1,Club Brugge,30,3
4008641,1961-1962,25,1962-03-18,15:00,KAA Gent,2,0,Olympic Charleroi,7,246
4008642,1961-1962,25,1962-03-18,15:00,Waterschei SV Thor,1,1,Sint-Truidense VV,553,373
4008649,1961-1962,26,1962-03-25,15:00,Daring Club Brussel,1,0,KFC Diest,2,41
4008650,1961-1962,26,1962-03-25,15:00,Sint-Truidense VV,3,3,Lierse SK,373,30
4008643,1961-1962,26,1962-03-25,15:00,Standard Luik,2,0,Waterschei SV Thor,16,553
4008644,1961-1962,26,1962-03-25,15:00,Eendracht Aalst,0,2,RFC Luik,90,4
4008645,1961-1962,26,1962-03-25,15:00,Union Saint-Gilloise,0,0,RSC Anderlecht,10,35
4008646,1961-1962,26,1962-03-25,15:00,Olympic Charleroi,2,2,Royal Antwerp FC,246,1
4008647,1961-1962,26,1962-03-25,15:00,Beerschot,3,0,Cercle Brugge,13,12
4008648,1961-1962,26,1962-03-25,15:00,Club Brugge,2,1,KAA Gent,3,7
4008651,1961-1962,27,1962-04-08,15:00,Daring Club Brussel,3,5,Standard Luik,2,16
4008652,1961-1962,27,1962-04-08,15:00,Eendracht Aalst,0,1,Club Brugge,90,3
4008653,1961-1962,27,1962-04-08,15:00,RSC Anderlecht,3,5,Royal Antwerp FC,35,1
4008654,1961-1962,27,1962-04-08,15:00,Beerschot,0,1,Sint-Truidense VV,13,373
4008655,1961-1962,27,1962-04-08,15:00,Cercle Brugge,1,1,Olympic Charleroi,12,246
4008656,1961-1962,27,1962-04-08,15:00,KFC Diest,4,2,KAA Gent,41,7
4008657,1961-1962,27,1962-04-08,15:00,RFC Luik,0,0,Union Saint-Gilloise,4,10
4008666,1961-1962,27,1962-04-22,15:00,Waterschei SV Thor,3,1,Lierse SK,553,30
4008662,1961-1962,28,1962-04-15,15:00,Olympic Charleroi,0,0,Beerschot,246,13
4008663,1961-1962,28,1962-04-15,15:00,KAA Gent,0,1,Cercle Brugge,7,12
4008664,1961-1962,28,1962-04-15,15:00,Sint-Truidense VV,3,0,Daring Club Brussel,373,2
4008665,1961-1962,28,1962-04-15,15:00,Lierse SK,2,2,RFC Luik,30,4
4008658,1961-1962,28,1962-04-15,15:00,Standard Luik,4,3,KFC Diest,16,41
4008659,1961-1962,28,1962-04-15,15:00,Union Saint-Gilloise,4,1,Eendracht Aalst,10,90
4008660,1961-1962,28,1962-04-15,15:00,Club Brugge,1,1,RSC Anderlecht,3,35
4008661,1961-1962,28,1962-04-15,15:00,Royal Antwerp FC,5,2,Waterschei SV Thor,1,553
4008667,1961-1962,29,1962-04-29,15:00,KAA Gent,0,2,Standard Luik,7,16
4008668,1961-1962,29,1962-04-29,15:00,Royal Antwerp FC,7,0,Eendracht Aalst,1,90
4008669,1961-1962,29,1962-04-29,15:00,RSC Anderlecht,1,1,Beerschot,35,13
4008670,1961-1962,29,1962-04-29,15:00,Cercle Brugge,0,4,Daring Club Brussel,12,2
4008671,1961-1962,29,1962-04-29,15:00,Waterschei SV Thor,3,1,Club Brugge,553,3
4008672,1961-1962,29,1962-04-29,15:00,KFC Diest,2,2,Olympic Charleroi,41,246
4008673,1961-1962,29,1962-04-29,15:00,RFC Luik,2,1,Sint-Truidense VV,4,373
4008674,1961-1962,29,1962-04-29,15:00,Lierse SK,1,0,Union Saint-Gilloise,30,10
4008675,1961-1962,30,1962-05-06,15:00,Standard Luik,0,0,Royal Antwerp FC,16,1
4008676,1961-1962,30,1962-05-06,15:00,Eendracht Aalst,0,1,Cercle Brugge,90,12
4008677,1961-1962,30,1962-05-06,15:00,Sint-Truidense VV,3,3,RSC Anderlecht,373,35
4008678,1961-1962,30,1962-05-06,15:00,Beerschot,3,0,KFC Diest,13,41
4008679,1961-1962,30,1962-05-06,15:00,Club Brugge,1,1,RFC Luik,3,4
4008680,1961-1962,30,1962-05-06,15:00,Daring Club Brussel,2,1,Waterschei SV Thor,2,553
4008681,1961-1962,30,1962-05-06,15:00,Union Saint-Gilloise,1,4,KAA Gent,10,7
4008682,1961-1962,30,1962-05-06,15:00,Olympic Charleroi,4,1,Lierse SK,246,30
4008683,1962-1963,1,1962-09-01,19:30,RSC Anderlecht,2,0,KFC Diest,35,41
4008684,1962-1963,1,1962-09-01,19:30,Royal Antwerp FC,5,3,KAA Gent,1,7
4008685,1962-1963,1,1962-09-02,15:00,Sint-Truidense VV,1,2,Standard Luik,373,16
4008686,1962-1963,1,1962-09-02,15:00,Club Brugge,2,0,Beerschot,3,13
4008687,1962-1963,1,1962-09-02,15:00,Beringen FC,5,2,Berchem Sport,522,28
4008688,1962-1963,1,1962-09-02,15:00,Union Saint-Gilloise,1,3,Cercle Brugge,10,12
4008689,1962-1963,1,1962-09-02,15:00,Olympic Charleroi,0,2,Daring Club Brussel,246,2
4008690,1962-1963,1,1962-09-02,15:00,RFC Luik,5,0,Lierse SK,4,30
4008691,1962-1963,2,1962-09-08,16:00,Berchem Sport,1,0,Union Saint-Gilloise,28,10
4008695,1962-1963,2,1962-09-09,15:00,Cercle Brugge,3,1,Sint-Truidense VV,12,373
4008696,1962-1963,2,1962-09-09,15:00,Lierse SK,2,0,Club Brugge,30,3
4008697,1962-1963,2,1962-09-09,15:00,Daring Club Brussel,3,1,RFC Luik,2,4
4008698,1962-1963,2,1962-09-09,15:00,KFC Diest,3,0,Olympic Charleroi,41,246
4008692,1962-1963,2,1962-09-09,15:00,Standard Luik,1,2,Royal Antwerp FC,16,1
4008693,1962-1963,2,1962-09-09,15:00,Beerschot,1,1,RSC Anderlecht,13,35
4008694,1962-1963,2,1962-09-09,15:00,KAA Gent,4,2,Beringen FC,7,522
4008699,1962-1963,3,1962-09-16,15:00,Berchem Sport,1,0,Standard Luik,28,16
4008700,1962-1963,3,1962-09-16,15:00,Cercle Brugge,1,1,RSC Anderlecht,12,35
4008701,1962-1963,3,1962-09-16,15:00,Royal Antwerp FC,0,2,Lierse SK,1,30
4008702,1962-1963,3,1962-09-16,15:00,Sint-Truidense VV,4,2,Beerschot,373,13
4008703,1962-1963,3,1962-09-16,15:00,Beringen FC,7,1,Daring Club Brussel,522,2
4008704,1962-1963,3,1962-09-16,15:00,Olympic Charleroi,1,0,Club Brugge,246,3
4008705,1962-1963,3,1962-09-16,15:00,RFC Luik,2,1,KFC Diest,4,41
4008706,1962-1963,3,1962-09-16,15:00,Union Saint-Gilloise,0,1,KAA Gent,10,7
4008707,1962-1963,4,1962-09-22,19:30,RSC Anderlecht,3,1,RFC Luik,35,4
4008708,1962-1963,4,1962-09-23,15:00,Standard Luik,0,0,Beringen FC,16,522
4008709,1962-1963,4,1962-09-23,15:00,KFC Diest,1,1,Royal Antwerp FC,41,1
4008710,1962-1963,4,1962-09-23,15:00,Beerschot,1,1,Olympic Charleroi,13,246
4008711,1962-1963,4,1962-09-23,15:00,Club Brugge,1,0,Berchem Sport,3,28
4008712,1962-1963,4,1962-09-23,15:00,KAA Gent,3,0,Cercle Brugge,7,12
4008713,1962-1963,4,1962-09-23,15:00,Daring Club Brussel,1,2,Sint-Truidense VV,2,373
4008714,1962-1963,4,1962-09-23,15:00,Lierse SK,1,1,Union Saint-Gilloise,30,10
4008715,1962-1963,5,1962-09-30,15:00,RFC Luik,0,1,Standard Luik,4,16
4008716,1962-1963,5,1962-09-30,15:00,Berchem Sport,1,0,RSC Anderlecht,28,35
4008717,1962-1963,5,1962-09-30,15:00,Royal Antwerp FC,1,3,Club Brugge,1,3
4008718,1962-1963,5,1962-09-30,15:00,Union Saint-Gilloise,1,0,Beerschot,10,13
4008719,1962-1963,5,1962-09-30,15:00,Beringen FC,0,0,Sint-Truidense VV,522,373
4008720,1962-1963,5,1962-09-30,15:00,Cercle Brugge,2,1,Daring Club Brussel,12,2
4008721,1962-1963,5,1962-09-30,15:00,Lierse SK,3,1,KFC Diest,30,41
4008722,1962-1963,5,1962-09-30,15:00,KAA Gent,2,2,Olympic Charleroi,7,246
4008723,1962-1963,6,1962-10-07,15:00,Standard Luik,4,0,KAA Gent,16,7
4008724,1962-1963,6,1962-10-07,15:00,RSC Anderlecht,3,1,Royal Antwerp FC,35,1
4008725,1962-1963,6,1962-10-07,15:00,Beerschot,0,0,Lierse SK,13,30
4008726,1962-1963,6,1962-10-07,15:00,Daring Club Brussel,0,0,Berchem Sport,2,28
4008727,1962-1963,6,1962-10-07,15:00,KFC Diest,2,0,Beringen FC,41,522
4008728,1962-1963,6,1962-10-07,15:00,Club Brugge,1,3,Cercle Brugge,3,12
4008729,1962-1963,6,1962-10-07,15:00,Olympic Charleroi,1,2,RFC Luik,246,4
4008730,1962-1963,6,1962-10-07,15:00,Sint-Truidense VV,1,2,Union Saint-Gilloise,373,10
4008731,1962-1963,7,1962-10-20,19:30,Union Saint-Gilloise,1,1,RSC Anderlecht,10,35
4008732,1962-1963,7,1962-10-21,15:00,Standard Luik,2,0,Olympic Charleroi,16,246
4008733,1962-1963,7,1962-10-21,15:00,Beringen FC,3,0,Royal Antwerp FC,522,1
4008734,1962-1963,7,1962-10-21,15:00,Berchem Sport,0,1,Beerschot,28,13
4008735,1962-1963,7,1962-10-21,15:00,Cercle Brugge,0,1,Lierse SK,12,30
4008736,1962-1963,7,1962-10-21,15:00,Daring Club Brussel,1,1,Club Brugge,2,3
4008737,1962-1963,7,1962-10-21,15:00,Sint-Truidense VV,5,1,KFC Diest,373,41
4008738,1962-1963,7,1962-10-21,15:00,KAA Gent,1,0,RFC Luik,7,4
4008743,1962-1963,8,1962-10-28,15:00,RFC Luik,3,2,Cercle Brugge,4,12
4008744,1962-1963,8,1962-10-28,15:00,Club Brugge,5,3,KAA Gent,3,7
4008745,1962-1963,8,1962-10-28,15:00,KFC Diest,3,2,Union Saint-Gilloise,41,10
4008746,1962-1963,8,1962-10-28,15:00,Olympic Charleroi,0,0,Sint-Truidense VV,246,373
4008739,1962-1963,8,1962-10-28,15:00,RSC Anderlecht,4,2,Standard Luik,35,16
4008740,1962-1963,8,1962-10-28,15:00,Royal Antwerp FC,1,0,Berchem Sport,1,28
4008741,1962-1963,8,1962-10-28,15:00,Beerschot,3,0,Daring Club Brussel,13,2
4008742,1962-1963,8,1962-10-28,15:00,Lierse SK,2,1,Beringen FC,30,522
4008747,1962-1963,9,1962-11-11,15:00,Standard Luik,0,0,KFC Diest,16,41
4008748,1962-1963,9,1962-11-11,15:00,Club Brugge,0,0,RSC Anderlecht,3,35
4008749,1962-1963,9,1962-11-11,15:00,Beerschot,1,2,Royal Antwerp FC,13,1
4008750,1962-1963,9,1962-11-11,15:00,Berchem Sport,0,2,Cercle Brugge,28,12
4008751,1962-1963,9,1962-11-11,15:00,Beringen FC,0,1,RFC Luik,522,4
4008752,1962-1963,9,1962-11-11,15:00,Daring Club Brussel,2,0,Union Saint-Gilloise,2,10
4008753,1962-1963,9,1962-11-11,15:00,Sint-Truidense VV,3,1,KAA Gent,373,7
4008754,1962-1963,9,1962-11-11,15:00,Olympic Charleroi,1,1,Lierse SK,246,30
4008761,1962-1963,10,1962-11-18,15:00,RFC Luik,2,0,Club Brugge,4,3
4008762,1962-1963,10,1962-11-18,15:00,KAA Gent,1,2,Daring Club Brussel,7,2
4008755,1962-1963,10,1962-11-18,15:00,Cercle Brugge,1,1,Standard Luik,12,16
4008756,1962-1963,10,1962-11-18,15:00,RSC Anderlecht,3,1,Olympic Charleroi,35,246
4008757,1962-1963,10,1962-11-18,15:00,Royal Antwerp FC,2,1,Sint-Truidense VV,1,373
4008758,1962-1963,10,1962-11-18,15:00,KFC Diest,1,0,Beerschot,41,13
4008759,1962-1963,10,1962-11-18,15:00,Lierse SK,1,3,Berchem Sport,30,28
4008760,1962-1963,10,1962-11-18,15:00,Union Saint-Gilloise,3,4,Beringen FC,10,522
4008769,1962-1963,11,1962-11-25,15:00,Club Brugge,1,0,KFC Diest,3,41
4008770,1962-1963,11,1962-11-25,15:00,Daring Club Brussel,3,1,Lierse SK,2,30
4008763,1962-1963,11,1962-11-25,15:00,Standard Luik,5,0,Union Saint-Gilloise,16,10
4008764,1962-1963,11,1962-11-25,15:00,Sint-Truidense VV,3,1,RSC Anderlecht,373,35
4008765,1962-1963,11,1962-11-25,15:00,Olympic Charleroi,4,1,Royal Antwerp FC,246,1
4008766,1962-1963,11,1962-11-25,15:00,Beerschot,1,0,RFC Luik,13,4
4008767,1962-1963,11,1962-11-25,15:00,Berchem Sport,1,1,KAA Gent,28,7
4008768,1962-1963,11,1962-11-25,15:00,Beringen FC,3,1,Cercle Brugge,522,12
4008771,1962-1963,12,1962-12-09,14:30,Standard Luik,1,0,Daring Club Brussel,16,2
4008772,1962-1963,12,1962-12-09,14:30,Lierse SK,2,1,RSC Anderlecht,30,35
4008773,1962-1963,12,1962-12-09,14:30,Royal Antwerp FC,5,1,RFC Luik,1,4
