tf_match_id,seizoen,seizoen_alternatief,datum,datum_key,tijdstip,tf_clubid_thuis,tf_clubnaam_thuis,stamnummer_thuis,roepnaam_thuis,tf_clubid_uit,tf_clubnaam_uit,stamnummer_uit,roepnaam_uit,stand_thuis,stand_uit,type
3795541,2021,21/22,2022-05-10,20220510,21:00,1184,KRC Genk,322,KRC Genk,172,R Charleroi SC,22,R Charleroi SC,3,2,Playoff_2
3795530,2021,21/22,2022-05-11,20220511,20:30,2282,Club Brugge,3,Club Brugge,3948,Union SG,10,Union Saint-Gilloise,1,0,Playoff_1
3795531,2021,21/22,2022-05-12,20220512,20:30,58,RSC Anderlecht,35,RSC Anderlecht,1096,Antwerp FC,1,Royal Antwerp FC,2,1,Playoff_1
3795542,2021,21/22,2022-05-14,20220514,20:45,172,R Charleroi SC,22,R Charleroi SC,354,KV Mechelen,25,KV Mechelen,3,2,Playoff_2
3795532,2021,21/22,2022-05-15,20220515,13:30,1096,Antwerp FC,1,Royal Antwerp FC,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1
3795533,2021,21/22,2022-05-15,20220515,18:30,58,RSC Anderlecht,35,RSC Anderlecht,3948,Union SG,10,Union Saint-Gilloise,0,2,Playoff_1
3795543,2021,21/22,2022-05-15,20220515,16:00,1184,KRC Genk,322,KRC Genk,157,KAA Gent,7,KAA Gent,0,2,Playoff_2
3795545,2021,21/22,2022-05-21,20220521,20:45,354,KV Mechelen,25,KV Mechelen,1184,KRC Genk,322,KRC Genk,0,0,Playoff_2
3795544,2021,21/22,2022-05-21,20220521,20:45,157,KAA Gent,7,KAA Gent,172,R Charleroi SC,22,R Charleroi SC,1,2,Playoff_2
3795535,2021,21/22,2022-05-22,20220522,16:00,3948,Union SG,10,Union Saint-Gilloise,1096,Antwerp FC,1,Royal Antwerp FC,0,1,Playoff_1
3795534,2021,21/22,2022-05-22,20220522,18:30,2282,Club Brugge,3,Club Brugge,58,RSC Anderlecht,35,RSC Anderlecht,1,1,Playoff_1
4066123,2022,22/23,2023-04-28,20230428,20:45,157,KAA Gent,7,KAA Gent,968,KVC Westerlo,2024,KVC Westerlo,3,1,Playoff_2
4066124,2022,22/23,2023-04-29,20230429,18:15,520,Cercle Brugge,12,Cercle Brugge,3057,Standard Luik,16,Standard Luik,0,0,Playoff_2
4066121,2022,22/23,2023-04-30,20230430,18:30,1184,KRC Genk,322,KRC Genk,2282,Club Brugge,3,Club Brugge,3,1,Playoff_1
4066122,2022,22/23,2023-05-03,20230503,20:30,3948,Union SG,10,Union Saint-Gilloise,1096,Antwerp FC,1,Royal Antwerp FC,0,2,Playoff_1
4066146,2022,22/23,2023-05-06,20230506,18:15,2282,Club Brugge,3,Club Brugge,3948,Union SG,10,Union Saint-Gilloise,1,2,Playoff_1
4066164,2022,22/23,2023-05-06,20230506,20:45,3057,Standard Luik,16,Standard Luik,157,KAA Gent,7,KAA Gent,1,2,Playoff_2
4066147,2022,22/23,2023-05-07,20230507,18:30,1096,Antwerp FC,1,Royal Antwerp FC,1184,KRC Genk,322,KRC Genk,2,1,Playoff_1
4066165,2022,22/23,2023-05-07,20230507,13:30,968,KVC Westerlo,2024,KVC Westerlo,520,Cercle Brugge,12,Cercle Brugge,3,5,Playoff_2
4066166,2022,22/23,2023-05-13,20230513,18:15,520,Cercle Brugge,12,Cercle Brugge,157,KAA Gent,7,KAA Gent,0,4,Playoff_2
4066167,2022,22/23,2023-05-13,20230513,20:45,3057,Standard Luik,16,Standard Luik,968,KVC Westerlo,2024,KVC Westerlo,2,2,Playoff_2
4066148,2022,22/23,2023-05-14,20230514,13:30,1096,Antwerp FC,1,Royal Antwerp FC,2282,Club Brugge,3,Club Brugge,3,2,Playoff_1
4066149,2022,22/23,2023-05-14,20230514,18:30,3948,Union SG,10,Union Saint-Gilloise,1184,KRC Genk,322,KRC Genk,3,0,Playoff_1
4066168,2022,22/23,2023-05-20,20230520,18:15,968,KVC Westerlo,2024,KVC Westerlo,3057,Standard Luik,16,Standard Luik,3,0,Playoff_2
4066169,2022,22/23,2023-05-20,20230520,20:45,157,KAA Gent,7,KAA Gent,520,Cercle Brugge,12,Cercle Brugge,2,2,Playoff_2
4066150,2022,22/23,2023-05-21,20230521,13:30,2282,Club Brugge,3,Club Brugge,1096,Antwerp FC,1,Royal Antwerp FC,2,0,Playoff_1
4066151,2022,22/23,2023-05-21,20230521,18:30,1184,KRC Genk,322,KRC Genk,3948,Union SG,10,Union Saint-Gilloise,1,1,Playoff_1
4066170,2022,22/23,2023-05-27,20230527,18:15,968,KVC Westerlo,2024,KVC Westerlo,157,KAA Gent,7,KAA Gent,1,3,Playoff_2
4066171,2022,22/23,2023-05-27,20230527,20:45,3057,Standard Luik,16,Standard Luik,520,Cercle Brugge,12,Cercle Brugge,0,4,Playoff_2
4066153,2022,22/23,2023-05-28,20230528,18:30,2282,Club Brugge,3,Club Brugge,1184,KRC Genk,322,KRC Genk,1,3,Playoff_1
4066152,2022,22/23,2023-05-28,20230528,13:30,1096,Antwerp FC,1,Royal Antwerp FC,3948,Union SG,10,Union Saint-Gilloise,1,1,Playoff_1
4066173,2022,22/23,2023-06-03,20230603,20:30,157,KAA Gent,7,KAA Gent,3057,Standard Luik,16,Standard Luik,3,1,Playoff_2
4066172,2022,22/23,2023-06-03,20230603,20:30,520,Cercle Brugge,12,Cercle Brugge,968,KVC Westerlo,2024,KVC Westerlo,2,0,Playoff_2
4066155,2022,22/23,2023-06-04,20230604,18:30,3948,Union SG,10,Union Saint-Gilloise,2282,Club Brugge,3,Club Brugge,1,3,Playoff_1
4066154,2022,22/23,2023-06-04,20230604,18:30,1184,KRC Genk,322,KRC Genk,1096,Antwerp FC,1,Royal Antwerp FC,2,2,Playoff_1
