Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Uitploeg,NaamScorendePloeg,GoalTijdstip,GoalScorer,StandThuisploeg,StandUitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer
3216685.0,2019-2020,2,2019/08/04,14:30:00,KAA Gent,Eupen,KAA Gent,15:11,Roman Yaremchuk,4,0,7,
3216685.0,2019-2020,2,2019/08/04,14:30:00,KAA Gent,Eupen,Eupen,15:32,Siebe Blondelle,4,1,7,
3216685.0,2019-2020,2,2019/08/04,14:30:00,KAA Gent,Eupen,KAA Gent,16:00,Roman Bezus,5,1,7,
3216685.0,2019-2020,2,2019/08/04,14:30:00,KAA Gent,Eupen,KAA Gent,16:02,Jonathan David,6,1,7,
3216687.0,2019-2020,2,2019/08/04,20:00:00,Antwerp FC,W-B,Antwerp FC,20:03,Dieumerci Mbokani,1,0,,
3216687.0,2019-2020,2,2019/08/04,20:00:00,Antwerp FC,W-B,Antwerp FC,20:32,Lior Refaelov,2,0,,
3216687.0,2019-2020,2,2019/08/04,20:00:00,Antwerp FC,W-B,W-B,20:42,Matthias Verreth,2,1,,
3216687.0,2019-2020,2,2019/08/04,20:00:00,Antwerp FC,W-B,Antwerp FC,20:50,Aurélio Buta,3,1,,
3216687.0,2019-2020,2,2019/08/04,20:00:00,Antwerp FC,W-B,Antwerp FC,21:09,Dieumerci Mbokani,4,1,,
3216698.0,2019-2020,3,2019/08/10,18:00:00,KV Oostende,FCB,FCB,19:12,David Okereke,0,1,31,
3216698.0,2019-2020,3,2019/08/10,18:00:00,KV Oostende,FCB,FCB,19:22,Percy Tau,0,2,31,
3216699.0,2019-2020,3,2019/08/10,20:00:00,KAS Eupen,W-B,W-B,20:28,Béni Badibanga,0,1,1792,
3216699.0,2019-2020,3,2019/08/10,20:00:00,KAS Eupen,W-B,KAS Eupen,20:55,Yuta Toyokawa,1,1,1792,
3216700.0,2019-2020,3,2019/08/10,20:00:00,Cercle Brugge,KVK,Cercle Brugge,20:18,Idriss Saadi,1,0,12,
3216700.0,2019-2020,3,2019/08/10,20:00:00,Cercle Brugge,KVK,KVK,20:49,Abdul Ajagun,1,1,12,
3216700.0,2019-2020,3,2019/08/10,20:00:00,Cercle Brugge,KVK,KVK,20:55,Hannes Van Der Bruggen,1,2,12,
3216700.0,2019-2020,3,2019/08/10,20:00:00,Cercle Brugge,KVK,KVK,21:30,Hervé Kage,1,3,12,
3216701.0,2019-2020,3,2019/08/10,20:30:00,KRC Genk,Zulte,Zulte,20:36,Henrik Bjørdal,0,1,290,
3216701.0,2019-2020,3,2019/08/10,20:30:00,KRC Genk,Zulte,Zulte,21:48,Saido Berahino,0,2,290,
3216702.0,2019-2020,3,2019/08/11,14:30:00,St-Truidense VV,SL,St-Truidense VV,14:59,Alexandre De Bruyn,1,0,,
3216702.0,2019-2020,3,2019/08/11,14:30:00,St-Truidense VV,SL,St-Truidense VV,15:07,Hamza Masoudi,2,0,,
3216702.0,2019-2020,3,2019/08/11,14:30:00,St-Truidense VV,SL,SL,15:29,Paul-José Mpoku,2,1,,
3216703.0,2019-2020,3,2019/08/11,18:00:00,R Charleroi SC,RAFC,R Charleroi SC,19:00,Mamadou Fall,1,0,,
3216703.0,2019-2020,3,2019/08/11,18:00:00,R Charleroi SC,RAFC,RAFC,19:15,Lior Refaelov,1,1,,
3216703.0,2019-2020,3,2019/08/11,18:00:00,R Charleroi SC,RAFC,R Charleroi SC,19:30,Jérémy Perbet,2,1,,
3216704.0,2019-2020,3,2019/08/11,20:00:00,Moeskroen,Gent,Gent,20:25,Laurent Depoitre,0,1,4335,4338
3216704.0,2019-2020,3,2019/08/11,20:00:00,Moeskroen,Gent,Moeskroen,20:34,Frank Boya,1,1,4335,4338
3216704.0,2019-2020,3,2019/08/11,20:00:00,Moeskroen,Gent,Moeskroen,20:44,Joan Campins,2,1,4335,4338
3216737.0,2019-2020,4,2019/08/17,18:00:00,KV Kortrijk,RSCA,RSCA,18:26,Samir Nasri,0,1,19,
3216737.0,2019-2020,4,2019/08/17,18:00:00,KV Kortrijk,RSCA,KV Kortrijk,18:52,Ilombe Mboyo,1,1,19,
3216737.0,2019-2020,4,2019/08/17,18:00:00,KV Kortrijk,RSCA,KV Kortrijk,18:57,Hervé Kage,2,1,19,
3216737.0,2019-2020,4,2019/08/17,18:00:00,KV Kortrijk,RSCA,RSCA,19:06,Michel Vlap,2,2,19,
3216737.0,2019-2020,4,2019/08/17,18:00:00,KV Kortrijk,RSCA,KV Kortrijk,19:13,Ilombe Mboyo,3,2,19,
3216737.0,2019-2020,4,2019/08/17,18:00:00,KV Kortrijk,RSCA,KV Kortrijk,19:19,Kristof D'Haene,4,2,19,
3216738.0,2019-2020,4,2019/08/17,20:00:00,KV Mechelen,Cercle,Cercle,20:24,Kouadio-Yves Dabila,0,1,25,
3216738.0,2019-2020,4,2019/08/17,20:00:00,KV Mechelen,Cercle,KV Mechelen,21:00,William Togui,1,1,25,
3216738.0,2019-2020,4,2019/08/17,20:00:00,KV Mechelen,Cercle,KV Mechelen,21:07,Nikola Storm,2,1,25,
3216738.0,2019-2020,4,2019/08/17,20:00:00,KV Mechelen,Cercle,KV Mechelen,21:23,Igor de Camargo,3,1,25,
3216740.0,2019-2020,4,2019/08/17,20:30:00,Waasland-Beveren,Genk,Genk,20:51,Joseph Paintsil,0,1,,
3216740.0,2019-2020,4,2019/08/17,20:30:00,Waasland-Beveren,Genk,Genk,21:22,Ally Samatta,0,2,,
3216740.0,2019-2020,4,2019/08/17,20:30:00,Waasland-Beveren,Genk,Genk,21:36,Ally Samatta,0,3,,
3216740.0,2019-2020,4,2019/08/17,20:30:00,Waasland-Beveren,Genk,Genk,21:55,Ally Samatta,0,4,,
3216741.0,2019-2020,4,2019/08/18,14:30:00,Standard Luik,REM,Standard Luik,14:43,Maxime Lestienne,1,0,16,
3216741.0,2019-2020,4,2019/08/18,14:30:00,Standard Luik,REM,Standard Luik,14:52,Maxime Lestienne,2,0,16,
3216741.0,2019-2020,4,2019/08/18,14:30:00,Standard Luik,REM,Standard Luik,15:16,Selim Amallah,3,0,16,
3216741.0,2019-2020,4,2019/08/18,14:30:00,Standard Luik,REM,REM,15:20,Konstantinos Laifis,3,1,16,
3216741.0,2019-2020,4,2019/08/18,14:30:00,Standard Luik,REM,Standard Luik,15:58,Renaud Emond,4,1,16,
3216742.0,2019-2020,4,2019/08/18,18:00:00,Antwerp FC,STVV,Antwerp FC,18:10,Lior Refaelov,1,0,,
3216742.0,2019-2020,4,2019/08/18,18:00:00,Antwerp FC,STVV,Antwerp FC,18:55,Dieumerci Mbokani,2,0,,
3216743.0,2019-2020,4,2019/08/18,20:00:00,KAA Gent,KVO,KAA Gent,20:48,Roman Yaremchuk,1,0,7,
3216743.0,2019-2020,4,2019/08/18,20:00:00,KAA Gent,KVO,KAA Gent,20:53,Jonathan David,2,0,7,
3216739.0,2019-2020,4,2019/08/19,20:30:00,Zulte Waregem,RCSC,Zulte Waregem,21:01,Davy De fauw,1,0,,
3216739.0,2019-2020,4,2019/08/19,20:30:00,Zulte Waregem,RCSC,Zulte Waregem,21:18,Saido Berahino,2,0,,
3216739.0,2019-2020,4,2019/08/19,20:30:00,Zulte Waregem,RCSC,RCSC,21:35,Ryota Morioka,2,1,,
3216739.0,2019-2020,4,2019/08/19,20:30:00,Zulte Waregem,RCSC,Zulte Waregem,22:00,Dimitri Oberlin,3,1,,
3237855.0,2019-2020,5,2019/08/23,20:30:00,KRC Genk,RSCA,KRC Genk,21:25,Ally Samatta,1,0,290,
3237857.0,2019-2020,5,2019/08/24,20:00:00,Cercle Brugge,W-B,Cercle Brugge,21:22,Stef Peeters,1,0,12,
3237978.0,2019-2020,5,2019/08/24,20:30:00,KV Oostende,KVM,KV Oostende,21:36,Fashion Sakala,1,0,31,
3237978.0,2019-2020,5,2019/08/24,20:30:00,KV Oostende,KVM,KVM,21:39,William Togui,1,1,31,
3237978.0,2019-2020,5,2019/08/24,20:30:00,KV Oostende,KVM,KV Oostende,21:48,Kevin Vandendriessche,2,1,31,
3237860.0,2019-2020,5,2019/08/25,18:00:00,Standard Luik,KVK,KVK,18:34,Eric Ocansey,0,1,16,
3237860.0,2019-2020,5,2019/08/25,18:00:00,Standard Luik,KVK,Standard Luik,19:22,Konstantinos Laifis,1,1,16,
3237860.0,2019-2020,5,2019/08/25,18:00:00,Standard Luik,KVK,Standard Luik,19:29,Selim Amallah,2,1,16,
3237861.0,2019-2020,5,2019/08/25,20:00:00,Moeskroen,Eupen,Moeskroen,20:22,Sami Allagui,1,0,4335,
3237861.0,2019-2020,5,2019/08/25,20:00:00,Moeskroen,Eupen,Moeskroen,21:30,Jonah Osabutey,2,0,4335,
3237859.0,2019-2020,5,2019/11/21,20:30:00,Antwerp FC,Gent,Gent,20:51,Roman Yaremchuk,0,1,,4338
3237859.0,2019-2020,5,2019/11/21,20:30:00,Antwerp FC,Gent,Antwerp FC,20:55,Dieumerci Mbokani,1,1,,4338
3237859.0,2019-2020,5,2019/11/21,20:30:00,Antwerp FC,Gent,Antwerp FC,21:03,Lior Refaelov,2,1,,4338
3237859.0,2019-2020,5,2019/11/21,20:30:00,Antwerp FC,Gent,Antwerp FC,21:18,Dieumerci Mbokani,3,1,,4338
3237859.0,2019-2020,5,2019/11/21,20:30:00,Antwerp FC,Gent,Gent,22:04,Jonathan David,3,2,,4338
3237904.0,2019-2020,6,2019/08/30,20:30:00,KV Mechelen,REM,KV Mechelen,20:49,Igor de Camargo,1,0,25,
3237904.0,2019-2020,6,2019/08/30,20:30:00,KV Mechelen,REM,REM,20:58,Sami Allagui,1,1,25,
3237904.0,2019-2020,6,2019/08/30,20:30:00,KV Mechelen,REM,KV Mechelen,20:59,Onur Kaya,2,1,25,
3237904.0,2019-2020,6,2019/08/30,20:30:00,KV Mechelen,REM,REM,22:02,Nathan de Medina,2,2,25,
3237905.0,2019-2020,6,2019/08/31,18:00:00,KAS Eupen,STVV,STVV,18:40,Yohan Boli,0,1,1792,
3237905.0,2019-2020,6,2019/08/31,18:00:00,KAS Eupen,STVV,STVV,18:59,Yohan Boli,0,2,1792,
3237906.0,2019-2020,6,2019/08/31,20:00:00,KV Kortrijk,KVO,KVO,20:34,Idrissa Sylla,0,1,19,
3237906.0,2019-2020,6,2019/08/31,20:00:00,KV Kortrijk,KVO,KV Kortrijk,21:07,Eric Ocansey,1,1,19,
3237906.0,2019-2020,6,2019/08/31,20:00:00,KV Kortrijk,KVO,KV Kortrijk,21:12,Julien De Sart,2,1,19,
3237906.0,2019-2020,6,2019/08/31,20:00:00,KV Kortrijk,KVO,KVO,21:29,Ari Freyr Skúlason,2,2,19,
3237907.0,2019-2020,6,2019/08/31,20:30:00,Waasland-Beveren,RCSC,RCSC,21:08,Ryota Morioka,0,1,,
3237907.0,2019-2020,6,2019/08/31,20:30:00,Waasland-Beveren,RCSC,RCSC,21:22,Massimo Bruno,0,2,,
3237907.0,2019-2020,6,2019/08/31,20:30:00,Waasland-Beveren,RCSC,RCSC,21:29,Shamar Nicholson,0,3,,
3237907.0,2019-2020,6,2019/08/31,20:30:00,Waasland-Beveren,RCSC,RCSC,21:53,David Henen,0,4,,
3237909.0,2019-2020,6,2019/09/01,14:30:00,Club Brugge,Genk,Club Brugge,15:11,Simon Deli,1,0,3,
3237909.0,2019-2020,6,2019/09/01,14:30:00,Club Brugge,Genk,Genk,15:37,Bryan Heynen,1,1,3,
3237910.0,2019-2020,6,2019/09/01,18:00:00,RSC Anderlecht,SL,RSC Anderlecht,18:31,Alexis Saelemaekers,1,0,35,
3237908.0,2019-2020,6,2019/09/01,20:00:00,KAA Gent,Cercle,KAA Gent,20:11,Laurent Depoitre,1,0,7,
3237908.0,2019-2020,6,2019/09/01,20:00:00,KAA Gent,Cercle,Cercle,20:15,Stef Peeters,1,1,7,
3237908.0,2019-2020,6,2019/09/01,20:00:00,KAA Gent,Cercle,KAA Gent,20:24,Jonathan David,2,1,7,
3237908.0,2019-2020,6,2019/09/01,20:00:00,KAA Gent,Cercle,KAA Gent,20:27,Jonathan David,3,1,7,
3237908.0,2019-2020,6,2019/09/01,20:00:00,KAA Gent,Cercle,Cercle,21:30,Stef Peeters,3,2,7,
3237911.0,2019-2020,6,2019/09/01,20:00:00,Zulte Waregem,RAFC,Zulte Waregem,20:35,Saido Berahino,1,0,,
3237911.0,2019-2020,6,2019/09/01,20:00:00,Zulte Waregem,RAFC,Zulte Waregem,20:44,Davy De fauw,2,0,,
3237919.0,2019-2020,7,2019/09/13,20:30:00,R Charleroi SC,Genk,R Charleroi SC,20:55,Ryota Morioka,1,0,,
3237919.0,2019-2020,7,2019/09/13,20:30:00,R Charleroi SC,Genk,R Charleroi SC,20:59,Shamar Nicholson,2,0,,
3237919.0,2019-2020,7,2019/09/13,20:30:00,R Charleroi SC,Genk,Genk,21:31,Paul Onuachu,2,1,,
3237920.0,2019-2020,7,2019/09/14,18:00:00,KV Oostende,SL,SL,18:21,Maxime Lestienne,0,1,31,
3237920.0,2019-2020,7,2019/09/14,18:00:00,KV Oostende,SL,KV Oostende,18:31,Fashion Sakala,1,1,31,
3237920.0,2019-2020,7,2019/09/14,18:00:00,KV Oostende,SL,SL,18:54,Samuel Bastien,1,2,31,
3237920.0,2019-2020,7,2019/09/14,18:00:00,KV Oostende,SL,SL,19:07,Maxime Lestienne,1,3,31,
3237920.0,2019-2020,7,2019/09/14,18:00:00,KV Oostende,SL,SL,19:20,Gojko Cimirot,1,4,31,
3237921.0,2019-2020,7,2019/09/14,20:00:00,KAS Eupen,Zulte,Zulte,20:45,Cyle Larin,0,1,1792,
3237921.0,2019-2020,7,2019/09/14,20:00:00,KAS Eupen,Zulte,KAS Eupen,21:03,Jon Bautista,1,1,1792,
3237922.0,2019-2020,7,2019/09/14,20:00:00,St-Truidense VV,W-B,W-B,21:02,Tuur Dierckx,0,1,,
3237922.0,2019-2020,7,2019/09/14,20:00:00,St-Truidense VV,W-B,St-Truidense VV,21:35,Jorge Teixeira,1,1,,
3237923.0,2019-2020,7,2019/09/14,20:30:00,Cercle Brugge,FCB,FCB,21:02,Krépin Diatta,0,1,12,
3237923.0,2019-2020,7,2019/09/14,20:30:00,Cercle Brugge,FCB,FCB,21:31,Emmanuel Dennis,0,2,12,
3237924.0,2019-2020,7,2019/09/15,14:30:00,RSC Anderlecht,RAFC,RAFC,15:19,Lior Refaelov,0,1,35,
3237924.0,2019-2020,7,2019/09/15,14:30:00,RSC Anderlecht,RAFC,RSC Anderlecht,15:35,Nacer Chadli,1,1,35,
3237924.0,2019-2020,7,2019/09/15,14:30:00,RSC Anderlecht,RAFC,RAFC,15:57,Koji Miyoshi,1,2,35,
3237925.0,2019-2020,7,2019/09/15,18:00:00,KAA Gent,KVM,KAA Gent,18:29,Roman Yaremchuk,1,0,7,
3237925.0,2019-2020,7,2019/09/15,18:00:00,KAA Gent,KVM,KAA Gent,18:31,Jonathan David,2,0,7,
3237925.0,2019-2020,7,2019/09/15,18:00:00,KAA Gent,KVM,KAA Gent,18:45,Laurent Depoitre,3,0,7,
3237926.0,2019-2020,7,2019/09/15,20:30:00,Moeskroen,KVK,Moeskroen,21:13,Diogo Queirós,1,0,4335,
3237926.0,2019-2020,7,2019/09/15,20:30:00,Moeskroen,KVK,Moeskroen,21:43,Aleix García,2,0,4335,
3237944.0,2019-2020,8,2019/09/20,20:30:00,KV Kortrijk,KVM,KV Kortrijk,21:09,Jovan Stojanovic,1,0,19,
3237944.0,2019-2020,8,2019/09/20,20:30:00,KV Kortrijk,KVM,KVM,21:23,Dante Vanzeir,1,1,19,
3237944.0,2019-2020,8,2019/09/20,20:30:00,KV Kortrijk,KVM,KVM,21:28,Rob Schoofs,1,2,19,
3237944.0,2019-2020,8,2019/09/20,20:30:00,KV Kortrijk,KVM,KVM,21:32,Dante Vanzeir,1,3,19,
3237944.0,2019-2020,8,2019/09/20,20:30:00,KV Kortrijk,KVM,KV Kortrijk,21:52,Ilombe Mboyo,2,3,19,
3237946.0,2019-2020,8,2019/09/21,18:00:00,R Charleroi SC,STVV,STVV,18:34,Yuma Suzuki,0,1,,
3237946.0,2019-2020,8,2019/09/21,18:00:00,R Charleroi SC,STVV,STVV,19:08,Jordan Botaka,0,2,,
3237946.0,2019-2020,8,2019/09/21,18:00:00,R Charleroi SC,STVV,STVV,19:30,Yohan Boli,0,3,,
3237947.0,2019-2020,8,2019/09/21,20:00:00,Antwerp FC,Cercle,Antwerp FC,20:20,Didier Lamkel Zé,1,0,,
3237947.0,2019-2020,8,2019/09/21,20:00:00,Antwerp FC,Cercle,Cercle,20:35,Dino Arslanagic,1,1,,
3237947.0,2019-2020,8,2019/09/21,20:00:00,Antwerp FC,Cercle,Antwerp FC,20:55,Dieumerci Mbokani,2,1,,
3237947.0,2019-2020,8,2019/09/21,20:00:00,Antwerp FC,Cercle,Antwerp FC,21:09,Didier Lamkel Zé,3,1,,
3237948.0,2019-2020,8,2019/09/21,20:00:00,Waasland-Beveren,REM,REM,20:32,Aleix García,0,1,,
3237948.0,2019-2020,8,2019/09/21,20:00:00,Waasland-Beveren,REM,Waasland-Beveren,21:12,Jur Schryvers,1,1,,
3237943.0,2019-2020,8,2019/09/21,20:30:00,KRC Genk,KVO,KRC Genk,20:46,Ronald Vargas,1,0,290,
3237943.0,2019-2020,8,2019/09/21,20:30:00,KRC Genk,KVO,KVO,21:02,Idrissa Sylla,1,1,290,
3237943.0,2019-2020,8,2019/09/21,20:30:00,KRC Genk,KVO,KRC Genk,21:14,Paul Onuachu,2,1,290,
3237943.0,2019-2020,8,2019/09/21,20:30:00,KRC Genk,KVO,KRC Genk,22:00,Sander Berge,3,1,290,
3237942.0,2019-2020,8,2019/09/22,14:30:00,Standard Luik,Eupen,Standard Luik,14:57,Aleksandar Boljevic,1,0,16,
3237942.0,2019-2020,8,2019/09/22,14:30:00,Standard Luik,Eupen,Standard Luik,15:31,Aleksandar Boljevic,2,0,16,
3237942.0,2019-2020,8,2019/09/22,14:30:00,Standard Luik,Eupen,Standard Luik,15:33,Konstantinos Laifis,3,0,16,
3237941.0,2019-2020,8,2019/09/22,18:00:00,Club Brugge,RSCA,RSCA,18:05,Nacer Chadli,0,1,3,
3237941.0,2019-2020,8,2019/09/22,18:00:00,Club Brugge,RSCA,Club Brugge,18:06,Hendrik Van Crombrugge,1,1,3,
3237941.0,2019-2020,8,2019/09/22,18:00:00,Club Brugge,RSCA,Club Brugge,19:09,Krépin Diatta,2,1,3,
3237945.0,2019-2020,8,2019/09/22,20:00:00,Zulte Waregem,Gent,Zulte Waregem,20:12,Ibrahima Seck,1,0,,4338
3237945.0,2019-2020,8,2019/09/22,20:00:00,Zulte Waregem,Gent,Gent,20:34,Roman Yaremchuk,1,1,,4338
3237945.0,2019-2020,8,2019/09/22,20:00:00,Zulte Waregem,Gent,Zulte Waregem,21:09,Cyle Larin,2,1,,4338
3237945.0,2019-2020,8,2019/09/22,20:00:00,Zulte Waregem,Gent,Gent,21:16,Roman Yaremchuk,2,2,,4338
3237985.0,2019-2020,9,2019/09/28,18:00:00,KV Mechelen,FCB,FCB,18:19,Krépin Diatta,0,1,25,
3237985.0,2019-2020,9,2019/09/28,18:00:00,KV Mechelen,FCB,FCB,19:03,Mbaye Diagne,0,2,25,
3237985.0,2019-2020,9,2019/09/28,18:00:00,KV Mechelen,FCB,FCB,19:10,Mbaye Diagne,0,3,25,
3237985.0,2019-2020,9,2019/09/28,18:00:00,KV Mechelen,FCB,FCB,19:16,Siebe Schrijvers,0,4,25,
3237985.0,2019-2020,9,2019/09/28,18:00:00,KV Mechelen,FCB,FCB,19:22,Hans Vanaken,0,5,25,
3237981.0,2019-2020,9,2019/09/28,20:00:00,KAA Gent,KVK,KAA Gent,20:58,Michael Ngadeu,1,0,7,
3237981.0,2019-2020,9,2019/09/28,20:00:00,KAA Gent,KVK,KAA Gent,21:26,Jonathan David,2,0,7,
3237982.0,2019-2020,9,2019/09/28,20:00:00,Moeskroen,Zulte,Moeskroen,20:03,Aleix García,1,0,4335,
3237982.0,2019-2020,9,2019/09/28,20:00:00,Moeskroen,Zulte,Moeskroen,20:50,Aleix García,2,0,4335,
3237982.0,2019-2020,9,2019/09/28,20:00:00,Moeskroen,Zulte,Zulte,21:06,Gianni Bruno,2,1,4335,
3237982.0,2019-2020,9,2019/09/28,20:00:00,Moeskroen,Zulte,Zulte,21:30,Dimitri Oberlin,2,2,4335,
3237984.0,2019-2020,9,2019/09/28,20:00:00,Cercle Brugge,Eupen,Cercle Brugge,20:12,Stef Peeters,1,0,12,
3237984.0,2019-2020,9,2019/09/28,20:00:00,Cercle Brugge,Eupen,Eupen,21:16,Danijel Milicevic,1,1,12,
3237984.0,2019-2020,9,2019/09/28,20:00:00,Cercle Brugge,Eupen,Eupen,21:28,Danijel Milicevic,1,2,12,
3237986.0,2019-2020,9,2019/09/28,20:30:00,St-Truidense VV,Genk,Genk,20:44,Théo Bongonda,0,1,,
3237986.0,2019-2020,9,2019/09/28,20:30:00,St-Truidense VV,Genk,Genk,21:18,Ianis Hagi,0,2,,
3237986.0,2019-2020,9,2019/09/28,20:30:00,St-Truidense VV,Genk,Genk,21:30,Ianis Hagi,0,3,,
3237986.0,2019-2020,9,2019/09/28,20:30:00,St-Truidense VV,Genk,St-Truidense VV,21:33,Yohan Boli,1,3,,
3237986.0,2019-2020,9,2019/09/28,20:30:00,St-Truidense VV,Genk,St-Truidense VV,21:51,Pol García,2,3,,
3237986.0,2019-2020,9,2019/09/28,20:30:00,St-Truidense VV,Genk,St-Truidense VV,21:57,Yohan Boli,3,3,,
3237980.0,2019-2020,9,2019/09/29,18:00:00,Standard Luik,RCSC,RCSC,18:45,Ryota Morioka,0,1,16,
3237980.0,2019-2020,9,2019/09/29,18:00:00,Standard Luik,RCSC,Standard Luik,19:30,Paul-José Mpoku,1,1,16,
3237983.0,2019-2020,9,2019/09/29,20:00:00,KV Oostende,RAFC,RAFC,20:15,Dieumerci Mbokani,0,1,31,
3237983.0,2019-2020,9,2019/09/29,20:00:00,KV Oostende,RAFC,KV Oostende,21:00,Fashion Sakala,1,1,31,
3237992.0,2019-2020,10,2019/10/04,20:30:00,R Charleroi SC,RSCA,RSCA,20:42,Yari Verschaeren,0,1,,
3237992.0,2019-2020,10,2019/10/04,20:30:00,R Charleroi SC,RSCA,R Charleroi SC,21:10,Mamadou Fall,1,1,,
3237992.0,2019-2020,10,2019/10/04,20:30:00,R Charleroi SC,RSCA,RSCA,21:35,Nacer Chadli,1,2,,
3237990.0,2019-2020,10,2019/10/05,18:00:00,KAS Eupen,KVM,KVM,18:44,Jordi Vanlerberghe,0,1,1792,
3237990.0,2019-2020,10,2019/10/05,18:00:00,KAS Eupen,KVM,KVM,19:13,William Togui,0,2,1792,
3237991.0,2019-2020,10,2019/10/05,20:00:00,Zulte Waregem,Cercle,Zulte Waregem,20:13,Cyle Larin,1,0,,
3237991.0,2019-2020,10,2019/10/05,20:00:00,Zulte Waregem,Cercle,Zulte Waregem,20:24,Gianni Bruno,2,0,,
3237991.0,2019-2020,10,2019/10/05,20:00:00,Zulte Waregem,Cercle,Zulte Waregem,21:13,Gianni Bruno,3,0,,
3237991.0,2019-2020,10,2019/10/05,20:00:00,Zulte Waregem,Cercle,Zulte Waregem,21:15,Jérémy Taravel,4,0,,
3237991.0,2019-2020,10,2019/10/05,20:00:00,Zulte Waregem,Cercle,Zulte Waregem,21:25,Saido Berahino,5,0,,
3237991.0,2019-2020,10,2019/10/05,20:00:00,Zulte Waregem,Cercle,Zulte Waregem,21:30,Cyle Larin,6,0,,
3237994.0,2019-2020,10,2019/10/05,20:00:00,Waasland-Beveren,KVO,KVO,20:15,Fashion Sakala,0,1,,
3237994.0,2019-2020,10,2019/10/05,20:00:00,Waasland-Beveren,KVO,Waasland-Beveren,20:33,Kevin Vandendriessche,1,1,,
3237994.0,2019-2020,10,2019/10/05,20:00:00,Waasland-Beveren,KVO,Waasland-Beveren,20:37,Andreas Wiegel,2,1,,
3237994.0,2019-2020,10,2019/10/05,20:00:00,Waasland-Beveren,KVO,Waasland-Beveren,20:58,Aleksandar Vukotic,3,1,,
3237989.0,2019-2020,10,2019/10/05,20:30:00,KV Kortrijk,STVV,KV Kortrijk,20:45,Ilombe Mboyo,1,0,19,
3237989.0,2019-2020,10,2019/10/05,20:30:00,KV Kortrijk,STVV,KV Kortrijk,21:02,Fraser Hornby,2,0,19,
3237989.0,2019-2020,10,2019/10/05,20:30:00,KV Kortrijk,STVV,KV Kortrijk,21:11,Gary Kagelmacher,3,0,19,
3237989.0,2019-2020,10,2019/10/05,20:30:00,KV Kortrijk,STVV,KV Kortrijk,21:40,Fraser Hornby,4,0,19,
3237987.0,2019-2020,10,2019/10/06,14:30:00,Club Brugge,Gent,Club Brugge,14:41,Hans Vanaken,1,0,3,4338
3237987.0,2019-2020,10,2019/10/06,14:30:00,Club Brugge,Gent,Club Brugge,14:58,Krépin Diatta,2,0,3,4338
3237987.0,2019-2020,10,2019/10/06,14:30:00,Club Brugge,Gent,Club Brugge,15:21,Emmanuel Dennis,3,0,3,4338
3237987.0,2019-2020,10,2019/10/06,14:30:00,Club Brugge,Gent,Club Brugge,16:02,Mbaye Diagne,4,0,3,4338
3237993.0,2019-2020,10,2019/10/06,18:00:00,Antwerp FC,SL,Antwerp FC,18:24,Lior Refaelov,1,0,,
3237993.0,2019-2020,10,2019/10/06,18:00:00,Antwerp FC,SL,Antwerp FC,18:55,Dieumerci Mbokani,2,0,,
3237993.0,2019-2020,10,2019/10/06,18:00:00,Antwerp FC,SL,SL,18:58,Renaud Emond,2,1,,
3237993.0,2019-2020,10,2019/10/06,18:00:00,Antwerp FC,SL,SL,19:12,Renaud Emond,2,2,,
3237988.0,2019-2020,10,2019/10/06,20:00:00,KRC Genk,REM,REM,20:50,Jonah Osabutey,0,1,290,
3237988.0,2019-2020,10,2019/10/06,20:00:00,KRC Genk,REM,KRC Genk,21:15,Paul Onuachu,1,1,290,
3237988.0,2019-2020,10,2019/10/06,20:00:00,KRC Genk,REM,KRC Genk,21:38,Paul Onuachu,2,1,290,
3266501.0,2019-2020,11,2019/10/18,20:30:00,Moeskroen,FCB,FCB,21:10,Hans Vanaken,0,1,4335,
3266502.0,2019-2020,11,2019/10/19,18:00:00,Standard Luik,Genk,Standard Luik,19:24,Samuel Bastien,1,0,16,
3266503.0,2019-2020,11,2019/10/19,20:00:00,KV Kortrijk,Zulte,KV Kortrijk,20:14,Ilombe Mboyo,1,0,19,
3266503.0,2019-2020,11,2019/10/19,20:00:00,KV Kortrijk,Zulte,KV Kortrijk,20:53,Hannes Van Der Bruggen,2,0,19,
3266504.0,2019-2020,11,2019/10/19,20:00:00,KV Oostende,Eupen,Eupen,20:01,Danijel Milicevic,0,1,31,
3266504.0,2019-2020,11,2019/10/19,20:00:00,KV Oostende,Eupen,KV Oostende,20:06,Fernando Canesin,1,1,31,
3266504.0,2019-2020,11,2019/10/19,20:00:00,KV Oostende,Eupen,KV Oostende,20:45,Kevin Vandendriessche,2,1,31,
3266504.0,2019-2020,11,2019/10/19,20:00:00,KV Oostende,Eupen,Eupen,20:58,Jordi Amat,2,2,31,
3266504.0,2019-2020,11,2019/10/19,20:00:00,KV Oostende,Eupen,Eupen,21:06,Jon Bautista,2,3,31,
3266505.0,2019-2020,11,2019/10/19,20:30:00,KAA Gent,W-B,KAA Gent,20:48,Roman Yaremchuk,1,0,7,
3266505.0,2019-2020,11,2019/10/19,20:30:00,KAA Gent,W-B,KAA Gent,21:36,Laurent Depoitre,2,0,7,
3266506.0,2019-2020,11,2019/10/20,14:30:00,KV Mechelen,RAFC,RAFC,14:49,Dieumerci Mbokani,0,1,25,
