Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg,Thuisploeg_stamnummer,Uitploeg_stamnummer,Thuisploeg_roepnaam,Uitploeg_roepnaam
4008410,1960-1961,27,1961/04/16,15:00,RFC Luik,1,0,Verviétois,4,33,RFC Luik,Verviétois
4008411,1960-1961,28,1961/04/23,15:00,Standard Luik,3,1,ARA Gent,16,7,Standard Luik,KAA Gent
4008412,1960-1961,28,1961/04/23,15:00,Eendracht Aalst,1,1,Beerschot AC,90,13,Eendracht Aalst,Beerschot
4008413,1960-1961,28,1961/04/23,15:00,Antwerp FC,0,2,RSC Anderlecht,1,35,Royal Antwerp FC,RSC Anderlecht
4008414,1960-1961,28,1961/04/23,15:00,Club Brugge,1,1,RFC Luik,3,4,Club Brugge,RFC Luik
4008415,1960-1961,28,1961/04/23,15:00,Verviétois,2,1,Daring Club,33,2,Verviétois,Daring Club Brussel
4008416,1960-1961,28,1961/04/23,15:00,K Patro Eisden,2,2,Olymp. Charleroi,3434,246,Patro Eisden,Olympic Charleroi
4008417,1960-1961,28,1961/04/23,15:00,Union SG,4,4,Lierse SK,10,30,Union Saint-Gilloise,Lierse SK
4008418,1960-1961,28,1961/04/23,15:00,St-Truidense VV,0,0,Waterschei THOR,373,553,Sint-Truidense VV,Waterschei SV Thor
4008419,1960-1961,29,1961/04/30,15:00,Waterschei THOR,1,1,Standard Luik,553,16,Waterschei SV Thor,Standard Luik
4008420,1960-1961,29,1961/04/30,15:00,RFC Luik,3,1,Eendracht Aalst,4,90,RFC Luik,Eendracht Aalst
4008421,1960-1961,29,1961/04/30,15:00,RSC Anderlecht,0,1,K Patro Eisden,35,3434,RSC Anderlecht,Patro Eisden
4008422,1960-1961,29,1961/04/30,15:00,ARA Gent,1,2,Antwerp FC,7,1,KAA Gent,Royal Antwerp FC
4008423,1960-1961,29,1961/04/30,15:00,Beerschot AC,3,0,Union SG,13,10,Beerschot,Union Saint-Gilloise
4008424,1960-1961,29,1961/04/30,15:00,Daring Club,1,0,Club Brugge,2,3,Daring Club Brussel,Club Brugge
4008425,1960-1961,29,1961/04/30,15:00,Lierse SK,1,1,Verviétois,30,33,Lierse SK,Verviétois
4008426,1960-1961,29,1961/04/30,15:00,Olymp. Charleroi,1,2,St-Truidense VV,246,373,Olympic Charleroi,Sint-Truidense VV
4008427,1960-1961,30,1961/05/07,15:00,Standard Luik,7,0,Daring Club,16,2,Standard Luik,Daring Club Brussel
4008428,1960-1961,30,1961/05/07,15:00,Eendracht Aalst,1,3,Lierse SK,90,30,Eendracht Aalst,Lierse SK
4008429,1960-1961,30,1961/05/07,15:00,Club Brugge,3,2,RSC Anderlecht,3,35,Club Brugge,RSC Anderlecht
4008430,1960-1961,30,1961/05/07,15:00,Antwerp FC,3,2,RFC Luik,1,4,Royal Antwerp FC,RFC Luik
4008431,1960-1961,30,1961/05/07,15:00,St-Truidense VV,0,0,Beerschot AC,373,13,Sint-Truidense VV,Beerschot
4008432,1960-1961,30,1961/05/07,15:00,K Patro Eisden,0,5,ARA Gent,3434,7,Patro Eisden,KAA Gent
4008433,1960-1961,30,1961/05/07,15:00,Verviétois,0,0,Olymp. Charleroi,33,246,Verviétois,Olympic Charleroi
4008434,1960-1961,30,1961/05/07,15:00,Union SG,0,1,Waterschei THOR,10,553,Union Saint-Gilloise,Waterschei SV Thor
4008443,1961-1962,1,1961/09/02,19:30,ARA Gent,2,2,Daring Club,7,2,KAA Gent,Daring Club Brussel
4008444,1961-1962,1,1961/09/03,15:00,Standard Luik,1,1,Beerschot AC,16,13,Standard Luik,Beerschot
4008445,1961-1962,1,1961/09/03,15:00,Lierse SK,2,3,Eendracht Aalst,30,90,Lierse SK,Eendracht Aalst
4008446,1961-1962,1,1961/09/03,15:00,RSC Anderlecht,6,1,Waterschei THOR,35,553,RSC Anderlecht,Waterschei SV Thor
4008447,1961-1962,1,1961/09/03,15:00,Antwerp FC,3,1,RFC Luik,1,4,Royal Antwerp FC,RFC Luik
4008448,1961-1962,1,1961/09/03,15:00,Cercle Brugge,3,1,KFC Diest,12,41,Cercle Brugge,KFC Diest
4008449,1961-1962,1,1961/09/03,15:00,Union SG,1,2,Club Brugge,10,3,Union Saint-Gilloise,Club Brugge
4008450,1961-1962,1,1961/09/03,15:00,St-Truidense VV,3,0,Olymp. Charleroi,373,246,Sint-Truidense VV,Olympic Charleroi
4008451,1961-1962,2,1961/09/10,15:00,Club Brugge,3,2,Standard Luik,3,16,Club Brugge,Standard Luik
4008452,1961-1962,2,1961/09/10,15:00,Eendracht Aalst,3,2,St-Truidense VV,90,373,Eendracht Aalst,Sint-Truidense VV
4008453,1961-1962,2,1961/09/10,15:00,KFC Diest,0,3,RSC Anderlecht,41,35,KFC Diest,RSC Anderlecht
4008454,1961-1962,2,1961/09/10,15:00,Daring Club,1,4,Antwerp FC,2,1,Daring Club Brussel,Royal Antwerp FC
4008455,1961-1962,2,1961/09/10,15:00,Beerschot AC,2,2,Lierse SK,13,30,Beerschot,Lierse SK
4008456,1961-1962,2,1961/09/10,15:00,RFC Luik,3,0,Cercle Brugge,4,12,RFC Luik,Cercle Brugge
4008457,1961-1962,2,1961/09/10,15:00,Waterschei THOR,1,3,ARA Gent,553,7,Waterschei SV Thor,KAA Gent
4008458,1961-1962,2,1961/09/10,15:00,Olymp. Charleroi,1,0,Union SG,246,10,Olympic Charleroi,Union Saint-Gilloise
4008459,1961-1962,3,1961/09/17,15:00,Standard Luik,1,1,Daring Club,16,2,Standard Luik,Daring Club Brussel
4008460,1961-1962,3,1961/09/17,15:00,Club Brugge,1,0,Eendracht Aalst,3,90,Club Brugge,Eendracht Aalst
4008461,1961-1962,3,1961/09/17,15:00,Antwerp FC,1,4,RSC Anderlecht,1,35,Royal Antwerp FC,RSC Anderlecht
4008462,1961-1962,3,1961/09/17,15:00,St-Truidense VV,1,2,Beerschot AC,373,13,Sint-Truidense VV,Beerschot
4008463,1961-1962,3,1961/09/17,15:00,Olymp. Charleroi,7,2,Cercle Brugge,246,12,Olympic Charleroi,Cercle Brugge
4008464,1961-1962,3,1961/09/17,15:00,ARA Gent,1,0,KFC Diest,7,41,KAA Gent,KFC Diest
4008465,1961-1962,3,1961/09/17,15:00,Union SG,0,0,RFC Luik,10,4,Union Saint-Gilloise,RFC Luik
4008466,1961-1962,3,1961/09/17,15:00,Lierse SK,2,4,Waterschei THOR,30,553,Lierse SK,Waterschei SV Thor
4008467,1961-1962,4,1961/09/24,15:00,KFC Diest,0,1,Standard Luik,41,16,KFC Diest,Standard Luik
4008468,1961-1962,4,1961/09/24,15:00,Eendracht Aalst,2,0,Union SG,90,10,Eendracht Aalst,Union Saint-Gilloise
4008469,1961-1962,4,1961/09/24,15:00,RSC Anderlecht,2,0,Club Brugge,35,3,RSC Anderlecht,Club Brugge
4008470,1961-1962,4,1961/09/24,15:00,Waterschei THOR,1,1,Antwerp FC,553,1,Waterschei SV Thor,Royal Antwerp FC
4008471,1961-1962,4,1961/09/24,15:00,Beerschot AC,2,0,Olymp. Charleroi,13,246,Beerschot,Olympic Charleroi
4008472,1961-1962,4,1961/09/24,15:00,Cercle Brugge,1,3,ARA Gent,12,7,Cercle Brugge,KAA Gent
4008473,1961-1962,4,1961/09/24,15:00,Daring Club,1,1,St-Truidense VV,2,373,Daring Club Brussel,Sint-Truidense VV
4008474,1961-1962,4,1961/09/24,15:00,RFC Luik,1,0,Lierse SK,4,30,RFC Luik,Lierse SK
4008479,1961-1962,5,1961/10/01,15:00,Lierse SK,3,5,Cercle Brugge,30,12,Lierse SK,Cercle Brugge
4008480,1961-1962,5,1961/10/01,15:00,Club Brugge,1,1,Daring Club,3,2,Club Brugge,Daring Club Brussel
4008481,1961-1962,5,1961/10/01,15:00,Union SG,1,0,KFC Diest,10,41,Union Saint-Gilloise,KFC Diest
4008482,1961-1962,5,1961/10/01,15:00,St-Truidense VV,1,2,ARA Gent,373,7,Sint-Truidense VV,KAA Gent
4008475,1961-1962,5,1961/10/01,15:00,Olymp. Charleroi,1,2,Standard Luik,246,16,Olympic Charleroi,Standard Luik
4008476,1961-1962,5,1961/10/01,15:00,Eendracht Aalst,2,0,Waterschei THOR,90,553,Eendracht Aalst,Waterschei SV Thor
4008477,1961-1962,5,1961/10/01,15:00,RFC Luik,1,2,RSC Anderlecht,4,35,RFC Luik,RSC Anderlecht
4008478,1961-1962,5,1961/10/01,15:00,Antwerp FC,0,1,Beerschot AC,1,13,Royal Antwerp FC,Beerschot
4008485,1961-1962,6,1961/10/08,15:00,RSC Anderlecht,1,1,Lierse SK,35,30,RSC Anderlecht,Lierse SK
4008486,1961-1962,6,1961/10/08,15:00,ARA Gent,2,6,Antwerp FC,7,1,KAA Gent,Royal Antwerp FC
4008487,1961-1962,6,1961/10/08,15:00,Cercle Brugge,0,2,Club Brugge,12,3,Cercle Brugge,Club Brugge
4008488,1961-1962,6,1961/10/08,15:00,Daring Club,1,3,Olymp. Charleroi,2,246,Daring Club Brussel,Olympic Charleroi
4008489,1961-1962,6,1961/10/08,15:00,KFC Diest,2,2,St-Truidense VV,41,373,KFC Diest,Sint-Truidense VV
4008490,1961-1962,6,1961/10/08,15:00,Waterschei THOR,1,1,Union SG,553,10,Waterschei SV Thor,Union Saint-Gilloise
4008483,1961-1962,6,1961/10/08,15:00,Standard Luik,2,1,RFC Luik,16,4,Standard Luik,RFC Luik
4008484,1961-1962,6,1961/10/08,15:00,Beerschot AC,1,1,Eendracht Aalst,13,90,Beerschot,Eendracht Aalst
4008491,1961-1962,7,1961/10/15,15:00,Standard Luik,7,1,Cercle Brugge,16,12,Standard Luik,Cercle Brugge
4008492,1961-1962,7,1961/10/15,15:00,Eendracht Aalst,1,2,KFC Diest,90,41,Eendracht Aalst,KFC Diest
4008493,1961-1962,7,1961/10/15,15:00,Daring Club,0,2,RSC Anderlecht,2,35,Daring Club Brussel,RSC Anderlecht
4008494,1961-1962,7,1961/10/15,15:00,Union SG,1,3,Antwerp FC,10,1,Union Saint-Gilloise,Royal Antwerp FC
4008495,1961-1962,7,1961/10/15,15:00,Beerschot AC,1,2,RFC Luik,13,4,Beerschot,RFC Luik
4008496,1961-1962,7,1961/10/15,15:00,Club Brugge,1,4,Lierse SK,3,30,Club Brugge,Lierse SK
4008497,1961-1962,7,1961/10/15,15:00,Olymp. Charleroi,0,0,ARA Gent,246,7,Olympic Charleroi,KAA Gent
4008498,1961-1962,7,1961/10/15,15:00,St-Truidense VV,4,1,Waterschei THOR,373,553,Sint-Truidense VV,Waterschei SV Thor
4008499,1961-1962,8,1961/10/22,15:00,Waterschei THOR,2,0,Standard Luik,553,16,Waterschei SV Thor,Standard Luik
4008500,1961-1962,8,1961/10/22,15:00,RFC Luik,2,1,Eendracht Aalst,4,90,RFC Luik,Eendracht Aalst
4008501,1961-1962,8,1961/10/22,15:00,RSC Anderlecht,1,1,Union SG,35,10,RSC Anderlecht,Union Saint-Gilloise
4008502,1961-1962,8,1961/10/22,15:00,Antwerp FC,0,3,Olymp. Charleroi,1,246,Royal Antwerp FC,Olympic Charleroi
4008503,1961-1962,8,1961/10/22,15:00,Cercle Brugge,0,0,Beerschot AC,12,13,Cercle Brugge,Beerschot
4008504,1961-1962,8,1961/10/22,15:00,ARA Gent,0,0,Club Brugge,7,3,KAA Gent,Club Brugge
4008505,1961-1962,8,1961/10/22,15:00,KFC Diest,3,1,Daring Club,41,2,KFC Diest,Daring Club Brussel
4008506,1961-1962,8,1961/10/22,15:00,Lierse SK,1,3,St-Truidense VV,30,373,Lierse SK,Sint-Truidense VV
4008507,1961-1962,9,1961/10/29,15:00,Standard Luik,4,1,Lierse SK,16,30,Standard Luik,Lierse SK
4008508,1961-1962,9,1961/10/29,15:00,Daring Club,3,0,Eendracht Aalst,2,90,Daring Club Brussel,Eendracht Aalst
4008509,1961-1962,9,1961/10/29,15:00,ARA Gent,1,5,RSC Anderlecht,7,35,KAA Gent,RSC Anderlecht
4008510,1961-1962,9,1961/10/29,15:00,Cercle Brugge,3,1,Antwerp FC,12,1,Cercle Brugge,Royal Antwerp FC
4008511,1961-1962,9,1961/10/29,15:00,Beerschot AC,2,1,Union SG,13,10,Beerschot,Union Saint-Gilloise
4008512,1961-1962,9,1961/10/29,15:00,St-Truidense VV,1,2,Club Brugge,373,3,Sint-Truidense VV,Club Brugge
4008513,1961-1962,9,1961/10/29,15:00,KFC Diest,5,3,Waterschei THOR,41,553,KFC Diest,Waterschei SV Thor
4008514,1961-1962,9,1961/10/29,15:00,Olymp. Charleroi,0,0,RFC Luik,246,4,Olympic Charleroi,RFC Luik
4008515,1961-1962,10,1961/11/04,19:30,RSC Anderlecht,2,1,Cercle Brugge,35,12,RSC Anderlecht,Cercle Brugge
4008516,1961-1962,10,1961/11/05,15:00,Eendracht Aalst,0,5,Standard Luik,90,16,Eendracht Aalst,Standard Luik
4008517,1961-1962,10,1961/11/05,15:00,Antwerp FC,1,1,St-Truidense VV,1,373,Royal Antwerp FC,Sint-Truidense VV
4008518,1961-1962,10,1961/11/05,15:00,Waterschei THOR,1,1,Beerschot AC,553,13,Waterschei SV Thor,Beerschot
4008519,1961-1962,10,1961/11/05,15:00,Club Brugge,3,0,Olymp. Charleroi,3,246,Club Brugge,Olympic Charleroi
4008520,1961-1962,10,1961/11/05,15:00,Union SG,2,3,Daring Club,10,2,Union Saint-Gilloise,Daring Club Brussel
4008521,1961-1962,10,1961/11/05,15:00,Lierse SK,1,2,KFC Diest,30,41,Lierse SK,KFC Diest
4008522,1961-1962,10,1961/11/05,15:00,RFC Luik,4,0,ARA Gent,4,7,RFC Luik,KAA Gent
4008523,1961-1962,11,1961/11/19,15:00,Standard Luik,2,1,RSC Anderlecht,16,35,Standard Luik,RSC Anderlecht
4008524,1961-1962,11,1961/11/19,15:00,Olymp. Charleroi,0,0,Eendracht Aalst,246,90,Olympic Charleroi,Eendracht Aalst
4008525,1961-1962,11,1961/11/19,15:00,KFC Diest,1,1,Antwerp FC,41,1,KFC Diest,Royal Antwerp FC
4008526,1961-1962,11,1961/11/19,15:00,Beerschot AC,1,0,Club Brugge,13,3,Beerschot,Club Brugge
4008527,1961-1962,11,1961/11/19,15:00,Cercle Brugge,5,1,Waterschei THOR,12,553,Cercle Brugge,Waterschei SV Thor
4008528,1961-1962,11,1961/11/19,15:00,Daring Club,1,2,RFC Luik,2,4,Daring Club Brussel,RFC Luik
4008529,1961-1962,11,1961/11/19,15:00,ARA Gent,3,1,Lierse SK,7,30,KAA Gent,Lierse SK
4008530,1961-1962,11,1961/11/19,15:00,St-Truidense VV,1,3,Union SG,373,10,Sint-Truidense VV,Union Saint-Gilloise
4008531,1961-1962,12,1961/11/26,15:00,Union SG,0,2,Standard Luik,10,16,Union Saint-Gilloise,Standard Luik
4008532,1961-1962,12,1961/11/26,15:00,Eendracht Aalst,0,1,ARA Gent,90,7,Eendracht Aalst,KAA Gent
4008533,1961-1962,12,1961/11/26,15:00,Olymp. Charleroi,1,3,RSC Anderlecht,246,35,Olympic Charleroi,RSC Anderlecht
4008534,1961-1962,12,1961/11/26,15:00,Lierse SK,5,1,Antwerp FC,30,1,Lierse SK,Royal Antwerp FC
4008535,1961-1962,12,1961/11/26,15:00,Beerschot AC,2,2,Daring Club,13,2,Beerschot,Daring Club Brussel
4008536,1961-1962,12,1961/11/26,15:00,St-Truidense VV,0,0,Cercle Brugge,373,12,Sint-Truidense VV,Cercle Brugge
4008537,1961-1962,12,1961/11/26,15:00,Club Brugge,3,0,KFC Diest,3,41,Club Brugge,KFC Diest
4008538,1961-1962,12,1961/11/26,15:00,RFC Luik,0,2,Waterschei THOR,4,553,RFC Luik,Waterschei SV Thor
4008539,1961-1962,13,1961/12/03,14:45,Standard Luik,2,0,St-Truidense VV,16,373,Standard Luik,Sint-Truidense VV
4008540,1961-1962,13,1961/12/03,14:45,RSC Anderlecht,2,0,Eendracht Aalst,35,90,RSC Anderlecht,Eendracht Aalst
4008541,1961-1962,13,1961/12/03,14:45,Antwerp FC,1,1,Club Brugge,1,3,Royal Antwerp FC,Club Brugge
4008542,1961-1962,13,1961/12/03,14:45,ARA Gent,3,0,Beerschot AC,7,13,KAA Gent,Beerschot
4008543,1961-1962,13,1961/12/03,14:45,Cercle Brugge,1,4,Union SG,12,10,Cercle Brugge,Union Saint-Gilloise
4008544,1961-1962,13,1961/12/03,14:45,Lierse SK,1,2,Daring Club,30,2,Lierse SK,Daring Club Brussel
4008545,1961-1962,13,1961/12/03,14:45,KFC Diest,1,0,RFC Luik,41,4,KFC Diest,RFC Luik
4008546,1961-1962,13,1961/12/03,14:45,Waterschei THOR,1,1,Olymp. Charleroi,553,246,Waterschei SV Thor,Olympic Charleroi
4008547,1961-1962,14,1961/12/10,14:45,Standard Luik,0,0,ARA Gent,16,7,Standard Luik,KAA Gent
4008548,1961-1962,14,1961/12/10,14:45,Eendracht Aalst,1,2,Antwerp FC,90,1,Eendracht Aalst,Royal Antwerp FC
4008549,1961-1962,14,1961/12/10,14:45,Beerschot AC,1,5,RSC Anderlecht,13,35,Beerschot,RSC Anderlecht
4008550,1961-1962,14,1961/12/10,14:45,Daring Club,5,0,Cercle Brugge,2,12,Daring Club Brussel,Cercle Brugge
4008551,1961-1962,14,1961/12/10,14:45,Club Brugge,1,0,Waterschei THOR,3,553,Club Brugge,Waterschei SV Thor
4008552,1961-1962,14,1961/12/10,14:45,Olymp. Charleroi,1,2,KFC Diest,246,41,Olympic Charleroi,KFC Diest
4008553,1961-1962,14,1961/12/10,14:45,St-Truidense VV,0,1,RFC Luik,373,4,Sint-Truidense VV,RFC Luik
4008554,1961-1962,14,1961/12/10,14:45,Union SG,3,1,Lierse SK,10,30,Union Saint-Gilloise,Lierse SK
4008561,1961-1962,15,1961/12/17,14:45,ARA Gent,0,1,Union SG,7,10,KAA Gent,Union Saint-Gilloise
4008562,1961-1962,15,1961/12/17,14:45,Lierse SK,1,0,Olymp. Charleroi,30,246,Lierse SK,Olympic Charleroi
4008555,1961-1962,15,1961/12/17,14:45,Antwerp FC,2,0,Standard Luik,1,16,Royal Antwerp FC,Standard Luik
4008556,1961-1962,15,1961/12/17,14:45,Cercle Brugge,5,0,Eendracht Aalst,12,90,Cercle Brugge,Eendracht Aalst
4008557,1961-1962,15,1961/12/17,14:45,RSC Anderlecht,3,2,St-Truidense VV,35,373,RSC Anderlecht,Sint-Truidense VV
4008558,1961-1962,15,1961/12/17,14:45,KFC Diest,0,0,Beerschot AC,41,13,KFC Diest,Beerschot
4008559,1961-1962,15,1961/12/17,14:45,RFC Luik,1,0,Club Brugge,4,3,RFC Luik,Club Brugge
4008560,1961-1962,15,1961/12/17,14:45,Waterschei THOR,1,2,Daring Club,553,2,Waterschei SV Thor,Daring Club Brussel
4008563,1961-1962,16,1961/12/31,14:45,Beerschot AC,0,1,Standard Luik,13,16,Beerschot,Standard Luik
4008564,1961-1962,16,1961/12/31,14:45,Eendracht Aalst,1,0,Lierse SK,90,30,Eendracht Aalst,Lierse SK
4008565,1961-1962,16,1961/12/31,14:45,Waterschei THOR,0,4,RSC Anderlecht,553,35,Waterschei SV Thor,RSC Anderlecht
4008566,1961-1962,16,1961/12/31,14:45,RFC Luik,0,0,Antwerp FC,4,1,RFC Luik,Royal Antwerp FC
4008567,1961-1962,16,1961/12/31,14:45,Club Brugge,3,1,Union SG,3,10,Club Brugge,Union Saint-Gilloise
4008568,1961-1962,16,1961/12/31,14:45,Daring Club,0,0,ARA Gent,2,7,Daring Club Brussel,KAA Gent
4008629,1961-1962,16,1962/03/04,15:00,Olymp. Charleroi,0,2,St-Truidense VV,246,373,Olympic Charleroi,Sint-Truidense VV
4008632,1961-1962,16,1962/03/11,15:00,KFC Diest,2,0,Cercle Brugge,41,12,KFC Diest,Cercle Brugge
4008569,1961-1962,17,1962/01/07,14:45,Standard Luik,3,0,Club Brugge,16,3,Standard Luik,Club Brugge
4008570,1961-1962,17,1962/01/07,14:45,RSC Anderlecht,3,2,KFC Diest,35,41,RSC Anderlecht,KFC Diest
4008571,1961-1962,17,1962/01/07,14:45,Antwerp FC,3,1,Daring Club,1,2,Royal Antwerp FC,Daring Club Brussel
4008572,1961-1962,17,1962/01/07,14:45,Lierse SK,2,1,Beerschot AC,30,13,Lierse SK,Beerschot
4008627,1961-1962,17,1962/03/04,15:00,Cercle Brugge,3,0,RFC Luik,12,4,Cercle Brugge,RFC Luik
4008631,1961-1962,17,1962/03/11,15:00,St-Truidense VV,5,1,Eendracht Aalst,373,90,Sint-Truidense VV,Eendracht Aalst
4008633,1961-1962,17,1962/03/11,15:00,ARA Gent,2,2,Waterschei THOR,7,553,KAA Gent,Waterschei SV Thor
4008634,1961-1962,17,1962/03/11,15:00,Union SG,1,0,Olymp. Charleroi,10,246,Union Saint-Gilloise,Olympic Charleroi
4008573,1961-1962,18,1962/01/14,14:45,Standard Luik,1,0,Olymp. Charleroi,16,246,Standard Luik,Olympic Charleroi
4008574,1961-1962,18,1962/01/14,14:45,Waterschei THOR,2,2,Eendracht Aalst,553,90,Waterschei SV Thor,Eendracht Aalst
4008575,1961-1962,18,1962/01/14,14:45,RSC Anderlecht,1,0,RFC Luik,35,4,RSC Anderlecht,RFC Luik
4008576,1961-1962,18,1962/01/14,14:45,Beerschot AC,1,1,Antwerp FC,13,1,Beerschot,Royal Antwerp FC
4008577,1961-1962,18,1962/01/14,14:45,Cercle Brugge,1,2,Lierse SK,12,30,Cercle Brugge,Lierse SK
4008578,1961-1962,18,1962/01/14,14:45,Daring Club,1,1,Club Brugge,2,3,Daring Club Brussel,Club Brugge
4008579,1961-1962,18,1962/01/14,14:45,KFC Diest,3,1,Union SG,41,10,KFC Diest,Union Saint-Gilloise
4008580,1961-1962,18,1962/01/14,14:45,ARA Gent,3,0,St-Truidense VV,7,373,KAA Gent,Sint-Truidense VV
4008583,1961-1962,19,1962/01/21,15:00,Lierse SK,2,3,RSC Anderlecht,30,35,Lierse SK,RSC Anderlecht
4008584,1961-1962,19,1962/01/21,15:00,Antwerp FC,2,1,ARA Gent,1,7,Royal Antwerp FC,KAA Gent
4008585,1961-1962,19,1962/01/21,15:00,Club Brugge,1,1,Cercle Brugge,3,12,Club Brugge,Cercle Brugge
4008586,1961-1962,19,1962/01/21,15:00,Olymp. Charleroi,3,0,Daring Club,246,2,Olympic Charleroi,Daring Club Brussel
4008587,1961-1962,19,1962/01/21,15:00,St-Truidense VV,2,0,KFC Diest,373,41,Sint-Truidense VV,KFC Diest
4008588,1961-1962,19,1962/01/21,15:00,Union SG,2,1,Waterschei THOR,10,553,Union Saint-Gilloise,Waterschei SV Thor
4008581,1961-1962,19,1962/01/21,15:00,RFC Luik,1,0,Standard Luik,4,16,RFC Luik,Standard Luik
4008582,1961-1962,19,1962/01/21,15:00,Eendracht Aalst,0,0,Beerschot AC,90,13,Eendracht Aalst,Beerschot
4008589,1961-1962,20,1962/01/28,15:00,Standard Luik,2,0,Union SG,16,10,Standard Luik,Union Saint-Gilloise
4008590,1961-1962,20,1962/01/28,15:00,ARA Gent,2,1,Eendracht Aalst,7,90,KAA Gent,Eendracht Aalst
4008591,1961-1962,20,1962/01/28,15:00,RSC Anderlecht,3,0,Olymp. Charleroi,35,246,RSC Anderlecht,Olympic Charleroi
4008592,1961-1962,20,1962/01/28,15:00,Antwerp FC,1,1,Lierse SK,1,30,Royal Antwerp FC,Lierse SK
4008593,1961-1962,20,1962/01/28,15:00,Daring Club,3,1,Beerschot AC,2,13,Daring Club Brussel,Beerschot
4008594,1961-1962,20,1962/01/28,15:00,Cercle Brugge,0,0,St-Truidense VV,12,373,Cercle Brugge,Sint-Truidense VV
4008595,1961-1962,20,1962/01/28,15:00,KFC Diest,0,4,Club Brugge,41,3,KFC Diest,Club Brugge
4008596,1961-1962,20,1962/01/28,15:00,Waterschei THOR,2,2,RFC Luik,553,4,Waterschei SV Thor,RFC Luik
4008597,1961-1962,21,1962/02/04,15:00,St-Truidense VV,3,1,Standard Luik,373,16,Sint-Truidense VV,Standard Luik
4008598,1961-1962,21,1962/02/04,15:00,Eendracht Aalst,0,0,RSC Anderlecht,90,35,Eendracht Aalst,RSC Anderlecht
4008599,1961-1962,21,1962/02/04,15:00,Club Brugge,0,2,Antwerp FC,3,1,Club Brugge,Royal Antwerp FC
4008600,1961-1962,21,1962/02/04,15:00,Beerschot AC,5,0,ARA Gent,13,7,Beerschot,KAA Gent
4008601,1961-1962,21,1962/02/04,15:00,Union SG,1,1,Cercle Brugge,10,12,Union Saint-Gilloise,Cercle Brugge
4008602,1961-1962,21,1962/02/04,15:00,RFC Luik,1,1,KFC Diest,4,41,RFC Luik,KFC Diest
4008603,1961-1962,21,1962/02/04,15:00,Olymp. Charleroi,3,0,Waterschei THOR,246,553,Olympic Charleroi,Waterschei SV Thor
4008628,1961-1962,21,1962/03/04,15:00,Daring Club,1,2,Lierse SK,2,30,Daring Club Brussel,Lierse SK
4008604,1961-1962,22,1962/02/11,15:00,Eendracht Aalst,1,3,Daring Club,90,2,Eendracht Aalst,Daring Club Brussel
4008605,1961-1962,22,1962/02/11,15:00,RSC Anderlecht,4,2,ARA Gent,35,7,RSC Anderlecht,KAA Gent
4008606,1961-1962,22,1962/02/11,15:00,Antwerp FC,5,1,Cercle Brugge,1,12,Royal Antwerp FC,Cercle Brugge
4008607,1961-1962,22,1962/02/11,15:00,Union SG,3,0,Beerschot AC,10,13,Union Saint-Gilloise,Beerschot
4008608,1961-1962,22,1962/02/11,15:00,Club Brugge,2,2,St-Truidense VV,3,373,Club Brugge,Sint-Truidense VV
4008609,1961-1962,22,1962/02/11,15:00,Waterschei THOR,2,0,KFC Diest,553,41,Waterschei SV Thor,KFC Diest
4008610,1961-1962,22,1962/02/11,15:00,RFC Luik,2,0,Olymp. Charleroi,4,246,RFC Luik,Olympic Charleroi
4008630,1961-1962,22,1962/03/11,15:00,Lierse SK,2,1,Standard Luik,30,16,Lierse SK,Standard Luik
4008611,1961-1962,23,1962/02/18,15:00,Standard Luik,3,1,Eendracht Aalst,16,90,Standard Luik,Eendracht Aalst
4008612,1961-1962,23,1962/02/18,15:00,Cercle Brugge,0,3,RSC Anderlecht,12,35,Cercle Brugge,RSC Anderlecht
4008613,1961-1962,23,1962/02/18,15:00,St-Truidense VV,2,3,Antwerp FC,373,1,Sint-Truidense VV,Royal Antwerp FC
4008614,1961-1962,23,1962/02/18,15:00,Beerschot AC,0,2,Waterschei THOR,13,553,Beerschot,Waterschei SV Thor
4008615,1961-1962,23,1962/02/18,15:00,Olymp. Charleroi,2,2,Club Brugge,246,3,Olympic Charleroi,Club Brugge
4008616,1961-1962,23,1962/02/18,15:00,Daring Club,1,0,Union SG,2,10,Daring Club Brussel,Union Saint-Gilloise
4008617,1961-1962,23,1962/02/18,15:00,KFC Diest,0,0,Lierse SK,41,30,KFC Diest,Lierse SK
4008618,1961-1962,23,1962/02/18,15:00,ARA Gent,0,0,RFC Luik,7,4,KAA Gent,RFC Luik
4008619,1961-1962,24,1962/02/24,18:00,Union SG,2,0,St-Truidense VV,10,373,Union Saint-Gilloise,Sint-Truidense VV
4008620,1961-1962,24,1962/02/25,15:00,RSC Anderlecht,2,0,Standard Luik,35,16,RSC Anderlecht,Standard Luik
4008621,1961-1962,24,1962/02/25,15:00,Eendracht Aalst,0,2,Olymp. Charleroi,90,246,Eendracht Aalst,Olympic Charleroi
4008622,1961-1962,24,1962/02/25,15:00,Antwerp FC,2,2,KFC Diest,1,41,Royal Antwerp FC,KFC Diest
4008623,1961-1962,24,1962/02/25,15:00,Club Brugge,1,0,Beerschot AC,3,13,Club Brugge,Beerschot
