Seizoen,Speeldag,Stand,Stamnummer,Roepnaam,AantalGespeeld,AantalGewonnen,AantalGelijk,AantalVerloren,DoelpuntenVoor,DoelpuntenTegen,Doelpuntensaldo,Links_Tweepuntensysteem,Rechts_Tweepuntensysteem,Driepuntensysteem
1985,15,10,17,RFC Seraing,15,4,6,5,12,14,-2,446,556,4446
1985,15,11,30,Lierse SK,15,4,5,6,15,20,-5,445,665,4445
1985,15,12,1,Royal Antwerp FC,15,4,5,6,16,23,-7,445,665,4445
1985,15,13,25,KV Mechelen,15,3,7,5,15,23,-8,337,557,3337
1985,15,14,47,RWD Molenbeek,15,3,5,7,16,29,-13,335,775,3335
1985,15,15,22,R Charleroi SC,15,4,2,9,17,24,-7,442,992,4442
1985,15,16,282,KSC Lokeren,15,3,4,8,16,28,-12,334,884,3334
1985,15,17,19,KV Kortrijk,15,2,5,8,13,25,-12,225,885,2225
1985,15,18,553,Waterschei SV Thor,15,3,3,9,14,34,-20,333,993,3333
1985,16,1,3,Club Brugge,16,12,2,2,39,15,24,12122,222,1212122
1985,16,2,35,RSC Anderlecht,16,9,5,2,37,16,21,995,225,9995
1985,16,3,7,KAA Gent,16,9,3,4,26,14,12,993,443,9993
1985,16,4,4451,KSV Waregem,16,8,4,4,29,12,17,884,444,8884
1985,16,5,13,Beerschot,16,7,6,3,27,22,5,776,336,7776
1985,16,6,12,Cercle Brugge,16,7,4,5,26,23,3,774,554,7774
1985,16,7,2300,KSK Beveren,16,8,2,6,27,25,2,882,662,8882
1985,16,8,16,Standard Luik,16,6,5,5,23,19,4,665,555,6665
1985,16,9,4,RFC Luik,16,7,2,7,24,23,1,772,772,7772
1985,16,10,1,Royal Antwerp FC,16,5,5,6,17,23,-6,555,665,5555
1985,16,11,17,RFC Seraing,16,4,6,6,12,16,-4,446,666,4446
1985,16,12,25,KV Mechelen,16,3,8,5,17,25,-8,338,558,3338
1985,16,13,30,Lierse SK,16,4,5,7,17,23,-6,445,775,4445
1985,16,14,282,KSC Lokeren,16,4,4,8,18,28,-10,444,884,4444
1985,16,15,22,R Charleroi SC,16,4,3,9,18,25,-7,443,993,4443
1985,16,16,47,RWD Molenbeek,16,3,5,8,16,30,-14,335,885,3335
1985,16,17,553,Waterschei SV Thor,16,3,4,9,15,35,-20,334,994,3334
1985,16,18,19,KV Kortrijk,16,2,5,9,13,27,-14,225,995,2225
1985,17,1,3,Club Brugge,17,13,2,2,41,15,26,13132,222,1313132
1985,17,2,35,RSC Anderlecht,17,10,5,2,43,18,25,10105,225,1010105
1985,17,3,7,KAA Gent,17,10,3,4,28,14,14,10103,443,1010103
1985,17,4,4451,KSV Waregem,17,8,4,5,30,14,16,884,554,8884
1985,17,5,2300,KSK Beveren,17,9,2,6,29,25,4,992,662,9992
1985,17,6,13,Beerschot,17,7,6,4,27,24,3,776,446,7776
1985,17,7,16,Standard Luik,17,6,6,5,23,19,4,666,556,6666
1985,17,8,4,RFC Luik,17,8,2,7,27,25,2,882,772,8882
1985,17,9,12,Cercle Brugge,17,7,4,6,26,24,2,774,664,7774
1985,17,10,1,Royal Antwerp FC,17,6,5,6,18,23,-5,665,665,6665
1985,17,11,17,RFC Seraing,17,4,7,6,13,17,-4,447,667,4447
1985,17,12,30,Lierse SK,17,4,6,7,18,24,-6,446,776,4446
1985,17,13,25,KV Mechelen,17,3,8,6,17,27,-10,338,668,3338
1985,17,14,282,KSC Lokeren,17,4,4,9,20,31,-11,444,994,4444
1985,17,15,47,RWD Molenbeek,17,3,6,8,16,30,-14,336,886,3336
1985,17,16,22,R Charleroi SC,17,4,3,10,20,31,-11,443,10103,4443
1985,17,17,19,KV Kortrijk,17,3,5,9,15,28,-13,335,995,3335
1985,17,18,553,Waterschei SV Thor,17,3,4,10,15,37,-22,334,10104,3334
1985,18,1,3,Club Brugge,18,13,3,2,42,16,26,13133,223,1313133
1985,18,2,35,RSC Anderlecht,18,11,5,2,45,19,26,11115,225,1111115
1985,18,3,7,KAA Gent,18,10,4,4,29,15,14,10104,444,1010104
1985,18,4,4451,KSV Waregem,18,9,4,5,31,14,17,994,554,9994
1985,18,5,2300,KSK Beveren,18,10,2,6,30,25,5,10102,662,1010102
1985,18,6,13,Beerschot,18,7,7,4,27,24,3,777,447,7777
1985,18,7,4,RFC Luik,18,8,3,7,27,25,2,883,773,8883
1985,18,8,16,Standard Luik,18,6,6,6,23,20,3,666,666,6666
1985,18,9,12,Cercle Brugge,18,7,4,7,27,26,1,774,774,7774
1985,18,10,1,Royal Antwerp FC,18,6,6,6,19,24,-5,666,666,6666
1985,18,11,17,RFC Seraing,18,4,8,6,13,17,-4,448,668,4448
1985,18,12,25,KV Mechelen,18,3,9,6,18,28,-10,339,669,3339
1985,18,13,30,Lierse SK,18,4,6,8,18,27,-9,446,886,4446
1985,18,14,282,KSC Lokeren,18,5,4,9,22,32,-10,554,994,5554
1985,18,15,22,R Charleroi SC,18,5,3,10,23,31,-8,553,10103,5553
1985,18,16,47,RWD Molenbeek,18,3,6,9,16,31,-15,336,996,3336
1985,18,17,19,KV Kortrijk,18,3,5,10,16,30,-14,335,10105,3335
1985,18,18,553,Waterschei SV Thor,18,3,5,10,15,37,-22,335,10105,3335
1985,19,1,3,Club Brugge,19,14,3,2,44,17,27,14143,223,1414143
1985,19,2,35,RSC Anderlecht,19,12,5,2,48,21,27,12125,225,1212125
1985,19,3,7,KAA Gent,19,10,4,5,31,18,13,10104,554,1010104
1985,19,4,13,Beerschot,19,8,7,4,31,25,6,887,447,8887
1985,19,5,2300,KSK Beveren,19,10,3,6,31,26,5,10103,663,1010103
1985,19,6,4451,KSV Waregem,19,9,4,6,31,15,16,994,664,9994
1985,19,7,4,RFC Luik,19,9,3,7,28,25,3,993,773,9993
1985,19,8,16,Standard Luik,19,6,7,6,25,22,3,667,667,6667
1985,19,9,12,Cercle Brugge,19,7,5,7,29,28,1,775,775,7775
1985,19,10,1,Royal Antwerp FC,19,6,7,6,20,25,-5,667,667,6667
1985,19,11,25,KV Mechelen,19,4,9,6,19,28,-9,449,669,4449
1985,19,12,17,RFC Seraing,19,4,8,7,13,18,-5,448,778,4448
1985,19,13,282,KSC Lokeren,19,6,4,9,24,33,-9,664,994,6664
1985,19,14,30,Lierse SK,19,4,6,9,19,31,-12,446,996,4446
1985,19,15,22,R Charleroi SC,19,5,3,11,24,33,-9,553,11113,5553
1985,19,16,19,KV Kortrijk,19,4,5,10,19,31,-12,445,10105,4445
1985,19,17,47,RWD Molenbeek,19,3,6,10,17,33,-16,336,10106,3336
1985,19,18,553,Waterschei SV Thor,19,3,5,11,16,40,-24,335,11115,3335
1985,20,1,3,Club Brugge,20,15,3,2,45,17,28,15153,223,1515153
1985,20,2,35,RSC Anderlecht,20,12,6,2,48,21,27,12126,226,1212126
1985,20,3,7,KAA Gent,20,11,4,5,34,18,16,11114,554,1111114
1985,20,4,13,Beerschot,20,9,7,4,32,25,7,997,447,9997
1985,20,5,2300,KSK Beveren,20,10,4,6,33,28,5,10104,664,1010104
1985,20,6,4451,KSV Waregem,20,9,4,7,33,22,11,994,774,9994
1985,20,7,4,RFC Luik,20,9,4,7,28,25,3,994,774,9994
1985,20,8,12,Cercle Brugge,20,8,5,7,36,30,6,885,775,8885
1985,20,9,1,Royal Antwerp FC,20,7,7,6,23,26,-3,777,667,7777
1985,20,10,16,Standard Luik,20,6,8,6,25,22,3,668,668,6668
1985,20,11,25,KV Mechelen,20,4,10,6,19,28,-9,4410,6610,44410
1985,20,12,282,KSC Lokeren,20,6,5,9,26,35,-9,665,995,6665
1985,20,13,17,RFC Seraing,20,4,8,8,14,21,-7,448,888,4448
1985,20,14,30,Lierse SK,20,4,6,10,19,34,-15,446,10106,4446
1985,20,15,22,R Charleroi SC,20,5,3,12,24,34,-10,553,12123,5553
1985,20,16,19,KV Kortrijk,20,4,5,11,19,32,-13,445,11115,4445
1985,20,17,47,RWD Molenbeek,20,3,7,10,17,33,-16,337,10107,3337
1985,20,18,553,Waterschei SV Thor,20,3,6,11,16,40,-24,336,11116,3336
1985,21,1,3,Club Brugge,21,16,3,2,48,18,30,16163,223,1616163
1985,21,2,35,RSC Anderlecht,21,13,6,2,55,21,34,13136,226,1313136
1985,21,3,7,KAA Gent,21,11,5,5,35,19,16,11115,555,1111115
1985,21,4,13,Beerschot,21,9,8,4,33,26,7,998,448,9998
1985,21,5,4451,KSV Waregem,21,10,4,7,34,22,12,10104,774,1010104
1985,21,6,2300,KSK Beveren,21,10,4,7,33,29,4,10104,774,1010104
1985,21,7,16,Standard Luik,21,7,8,6,27,22,5,778,668,7778
1985,21,8,4,RFC Luik,21,9,4,8,29,28,1,994,884,9994
1985,21,9,12,Cercle Brugge,21,8,5,8,37,32,5,885,885,8885
1985,21,10,1,Royal Antwerp FC,21,7,7,7,23,28,-5,777,777,7777
1985,21,11,282,KSC Lokeren,21,7,5,9,28,36,-8,775,995,7775
1985,21,12,25,KV Mechelen,21,4,10,7,20,30,-10,4410,7710,44410
1985,21,13,17,RFC Seraing,21,4,8,9,14,22,-8,448,998,4448
1985,21,14,22,R Charleroi SC,21,6,3,12,25,34,-9,663,12123,6663
1985,21,15,19,KV Kortrijk,21,5,5,11,20,32,-12,555,11115,5555
1985,21,16,30,Lierse SK,21,4,6,11,19,35,-16,446,11116,4446
1985,21,17,553,Waterschei SV Thor,21,4,6,11,18,41,-23,446,11116,4446
1985,21,18,47,RWD Molenbeek,21,3,7,11,17,40,-23,337,11117,3337
1985,22,1,3,Club Brugge,22,16,3,3,48,19,29,16163,333,1616163
1985,22,2,35,RSC Anderlecht,22,13,7,2,56,22,34,13137,227,1313137
1985,22,3,7,KAA Gent,22,12,5,5,38,20,18,12125,555,1212125
1985,22,4,13,Beerschot,22,9,8,5,34,30,4,998,558,9998
1985,22,5,2300,KSK Beveren,22,10,5,7,34,30,4,10105,775,1010105
1985,22,6,4451,KSV Waregem,22,10,4,8,34,24,10,10104,884,1010104
1985,22,7,16,Standard Luik,22,8,8,6,30,22,8,888,668,8888
1985,22,8,4,RFC Luik,22,10,4,8,34,30,4,10104,884,1010104
1985,22,9,12,Cercle Brugge,22,8,6,8,38,33,5,886,886,8886
1985,22,10,1,Royal Antwerp FC,22,7,8,7,24,29,-5,778,778,7778
1985,22,11,282,KSC Lokeren,22,7,6,9,29,37,-8,776,996,7776
1985,22,12,25,KV Mechelen,22,5,10,7,22,30,-8,5510,7710,55510
1985,22,13,19,KV Kortrijk,22,6,5,11,24,33,-9,665,11115,6665
1985,22,14,17,RFC Seraing,22,4,8,10,14,25,-11,448,10108,4448
1985,22,15,22,R Charleroi SC,22,6,3,13,26,37,-11,663,13133,6663
1985,22,16,47,RWD Molenbeek,22,4,7,11,18,40,-22,447,11117,4447
1985,22,17,553,Waterschei SV Thor,22,4,7,11,19,42,-23,447,11117,4447
1985,22,18,30,Lierse SK,22,4,6,12,21,40,-19,446,12126,4446
1985,23,1,3,Club Brugge,23,17,3,3,51,20,31,17173,333,1717173
1985,23,2,35,RSC Anderlecht,23,14,7,2,57,22,35,14147,227,1414147
1985,23,3,7,KAA Gent,23,12,6,5,39,21,18,12126,556,1212126
1985,23,4,13,Beerschot,23,9,9,5,34,30,4,999,559,9999
1985,23,5,4451,KSV Waregem,23,11,4,8,37,24,13,11114,884,1111114
1985,23,6,16,Standard Luik,23,9,8,6,34,23,11,998,668,9998
1985,23,7,4,RFC Luik,23,10,5,8,34,30,4,10105,885,1010105
1985,23,8,2300,KSK Beveren,23,10,5,8,34,31,3,10105,885,1010105
1985,23,9,12,Cercle Brugge,23,8,6,9,39,36,3,886,996,8886
1985,23,10,1,Royal Antwerp FC,23,7,8,8,24,32,-8,778,888,7778
1985,23,11,25,KV Mechelen,23,5,11,7,22,30,-8,5511,7711,55511
1985,23,12,282,KSC Lokeren,23,7,6,10,30,41,-11,776,10106,7776
1985,23,13,22,R Charleroi SC,23,7,3,13,28,38,-10,773,13133,7773
1985,23,14,19,KV Kortrijk,23,6,5,12,25,35,-10,665,12125,6665
1985,23,15,17,RFC Seraing,23,4,9,10,15,26,-11,449,10109,4449
1985,23,16,47,RWD Molenbeek,23,5,7,11,21,41,-20,557,11117,5557
1985,23,17,553,Waterschei SV Thor,23,4,8,11,19,42,-23,448,11118,4448
1985,23,18,30,Lierse SK,23,4,6,13,22,43,-21,446,13136,4446
1985,24,1,3,Club Brugge,24,17,4,3,52,21,31,17174,334,1717174
1985,24,2,35,RSC Anderlecht,24,15,7,2,60,23,37,15157,227,1515157
1985,24,3,7,KAA Gent,24,12,6,6,39,25,14,12126,666,1212126
1985,24,4,13,Beerschot,24,9,10,5,35,31,4,9910,5510,99910
1985,24,5,4451,KSV Waregem,24,11,5,8,38,25,13,11115,885,1111115
1985,24,6,16,Standard Luik,24,9,9,6,35,24,11,999,669,9999
1985,24,7,4,RFC Luik,24,11,5,8,37,31,6,11115,885,1111115
1985,24,8,2300,KSK Beveren,24,10,6,8,35,32,3,10106,886,1010106
1985,24,9,12,Cercle Brugge,24,9,6,9,43,37,6,996,996,9996
1985,24,10,1,Royal Antwerp FC,24,8,8,8,26,32,-6,888,888,8888
1985,24,11,25,KV Mechelen,24,5,11,8,23,33,-10,5511,8811,55511
1985,24,12,282,KSC Lokeren,24,7,7,10,31,42,-11,777,10107,7777
1985,24,13,19,KV Kortrijk,24,7,5,12,29,35,-6,775,12125,7775
1985,24,14,17,RFC Seraing,24,4,10,10,16,27,-11,4410,101010,44410
1985,24,15,47,RWD Molenbeek,24,5,8,11,22,42,-20,558,11118,5558
1985,24,16,22,R Charleroi SC,24,7,3,14,29,41,-12,773,14143,7773
1985,24,17,553,Waterschei SV Thor,24,4,8,12,19,44,-25,448,12128,4448
1985,24,18,30,Lierse SK,24,4,6,14,23,47,-24,446,14146,4446
1985,25,1,35,RSC Anderlecht,25,16,7,2,64,24,40,16167,227,1616167
1985,25,2,3,Club Brugge,25,17,5,3,54,23,31,17175,335,1717175
1985,25,3,7,KAA Gent,25,12,7,6,39,25,14,12127,667,1212127
1985,25,4,4451,KSV Waregem,25,12,5,8,41,25,16,12125,885,1212125
1985,25,5,16,Standard Luik,25,10,9,6,38,24,14,10109,669,1010109
1985,25,6,4,RFC Luik,25,11,6,8,37,31,6,11116,886,1111116
1985,25,7,13,Beerschot,25,9,10,6,35,32,3,9910,6610,99910
1985,25,8,2300,KSK Beveren,25,10,7,8,36,33,3,10107,887,1010107
1985,25,9,12,Cercle Brugge,25,10,6,9,44,37,7,10106,996,1010106
1985,25,10,1,Royal Antwerp FC,25,8,8,9,27,36,-9,888,998,8888
1985,25,11,25,KV Mechelen,25,5,12,8,25,35,-10,5512,8812,55512
1985,25,12,282,KSC Lokeren,25,7,7,11,31,45,-14,777,11117,7777
1985,25,13,17,RFC Seraing,25,5,10,10,18,27,-9,5510,101010,55510
1985,25,14,19,KV Kortrijk,25,7,5,13,29,37,-8,775,13135,7775
1985,25,15,47,RWD Molenbeek,25,5,9,11,24,44,-20,559,11119,5559
1985,25,16,22,R Charleroi SC,25,7,4,14,31,43,-12,774,14144,7774
1985,25,17,553,Waterschei SV Thor,25,4,8,13,19,47,-28,448,13138,4448
1985,25,18,30,Lierse SK,25,4,7,14,24,48,-24,447,14147,4447
1985,26,1,3,Club Brugge,26,17,6,3,55,24,31,17176,336,1717176
1985,26,2,35,RSC Anderlecht,26,16,7,3,64,25,39,16167,337,1616167
1985,26,3,7,KAA Gent,26,13,7,6,40,25,15,13137,667,1313137
1985,26,4,4451,KSV Waregem,26,13,5,8,44,26,18,13135,885,1313135
1985,26,5,16,Standard Luik,26,11,9,6,39,24,15,11119,669,1111119
1985,26,6,4,RFC Luik,26,12,6,8,39,31,8,12126,886,1212126
1985,26,7,2300,KSK Beveren,26,11,7,8,39,33,6,11117,887,1111117
1985,26,8,13,Beerschot,26,9,10,7,35,35,0,9910,7710,99910
1985,26,9,12,Cercle Brugge,26,10,7,9,45,38,7,10107,997,1010107
1985,26,10,1,Royal Antwerp FC,26,8,9,9,28,37,-9,889,999,8889
1985,26,11,25,KV Mechelen,26,5,13,8,26,36,-10,5513,8813,55513
1985,26,12,282,KSC Lokeren,26,8,7,11,34,45,-11,887,11117,8887
1985,26,13,17,RFC Seraing,26,5,10,11,19,30,-11,5510,111110,55510
1985,26,14,19,KV Kortrijk,26,7,5,14,29,39,-10,775,14145,7775
1985,26,15,22,R Charleroi SC,26,7,5,14,32,44,-12,775,14145,7775
1985,26,16,47,RWD Molenbeek,26,5,9,12,24,45,-21,559,12129,5559
1985,26,17,30,Lierse SK,26,4,8,14,25,49,-24,448,14148,4448
1985,26,18,553,Waterschei SV Thor,26,4,8,14,19,50,-31,448,14148,4448
1985,27,1,35,RSC Anderlecht,27,17,7,3,67,27,40,17177,337,1717177
1985,27,2,3,Club Brugge,27,17,6,4,57,27,30,17176,446,1717176
1985,27,3,7,KAA Gent,27,13,8,6,41,26,15,13138,668,1313138
1985,27,4,16,Standard Luik,27,12,9,6,42,26,16,12129,669,1212129
1985,27,5,4,RFC Luik,27,13,6,8,40,31,9,13136,886,1313136
1985,27,6,4451,KSV Waregem,27,13,5,9,44,27,17,13135,995,1313135
1985,27,7,2300,KSK Beveren,27,12,7,8,43,33,10,12127,887,1212127
1985,27,8,13,Beerschot,27,9,11,7,35,35,0,9911,7711,99911
1985,27,9,12,Cercle Brugge,27,10,8,9,46,39,7,10108,998,1010108
1985,27,10,1,Royal Antwerp FC,27,8,10,9,28,37,-9,8810,9910,88810
1985,27,11,25,KV Mechelen,27,5,14,8,26,36,-10,5514,8814,55514
1985,27,12,282,KSC Lokeren,27,8,7,12,36,48,-12,887,12127,8887
1985,27,13,47,RWD Molenbeek,27,6,9,12,27,47,-20,669,12129,6669
1985,27,14,17,RFC Seraing,27,5,10,12,19,31,-12,5510,121210,55510
1985,27,15,19,KV Kortrijk,27,7,5,15,31,42,-11,775,15155,7775
1985,27,16,22,R Charleroi SC,27,7,5,15,32,48,-16,775,15155,7775
1985,27,17,553,Waterschei SV Thor,27,5,8,14,20,50,-30,558,14148,5558
1985,27,18,30,Lierse SK,27,4,9,14,25,49,-24,449,14149,4449
1985,28,1,35,RSC Anderlecht,28,18,7,3,68,27,41,18187,337,1818187
1985,28,2,3,Club Brugge,28,17,7,4,57,27,30,17177,447,1717177
1985,28,3,7,KAA Gent,28,13,9,6,43,28,15,13139,669,1313139
1985,28,4,16,Standard Luik,28,12,9,7,42,27,15,12129,779,1212129
1985,28,5,4,RFC Luik,28,13,7,8,41,32,9,13137,887,1313137
1985,28,6,4451,KSV Waregem,28,13,6,9,44,27,17,13136,996,1313136
1985,28,7,2300,KSK Beveren,28,12,8,8,44,34,10,12128,888,1212128
1985,28,8,13,Beerschot,28,10,11,7,36,35,1,101011,7711,10101011
1985,28,9,12,Cercle Brugge,28,10,9,9,47,40,7,10109,999,1010109
1985,28,10,1,Royal Antwerp FC,28,8,11,9,28,37,-9,8811,9911,88811
1985,28,11,282,KSC Lokeren,28,9,7,12,40,49,-9,997,12127,9997
1985,28,12,25,KV Mechelen,28,5,15,8,28,38,-10,5515,8815,55515
1985,28,13,47,RWD Molenbeek,28,7,9,12,29,47,-18,779,12129,7779
1985,28,14,19,KV Kortrijk,28,7,6,15,32,43,-11,776,15156,7776
1985,28,15,17,RFC Seraing,28,5,10,13,19,33,-14,5510,131310,55510
1985,28,16,22,R Charleroi SC,28,7,6,15,32,48,-16,776,15156,7776
1985,28,17,553,Waterschei SV Thor,28,5,8,15,20,51,-31,558,15158,5558
1985,28,18,30,Lierse SK,28,4,9,15,26,53,-27,449,15159,4449
1985,29,1,35,RSC Anderlecht,29,19,7,3,71,28,43,19197,337,1919197
1985,29,2,3,Club Brugge,29,18,7,4,62,27,35,18187,447,1818187
1985,29,3,7,KAA Gent,29,13,10,6,43,28,15,131310,6610,13131310
1985,29,4,4,RFC Luik,29,14,7,8,42,32,10,14147,887,1414147
1985,29,5,16,Standard Luik,29,12,10,7,43,28,15,121210,7710,12121210
1985,29,6,2300,KSK Beveren,29,12,9,8,44,34,10,12129,889,1212129
1985,29,7,4451,KSV Waregem,29,13,6,10,45,30,15,13136,10106,1313136
1985,29,8,13,Beerschot,29,10,12,7,36,35,1,101012,7712,10101012
1985,29,9,12,Cercle Brugge,29,11,9,9,50,40,10,11119,999,1111119
1985,29,10,1,Royal Antwerp FC,29,8,12,9,28,37,-9,8812,9912,88812
1985,29,11,25,KV Mechelen,29,5,15,9,28,40,-12,5515,9915,55515
1985,29,12,282,KSC Lokeren,29,9,7,13,40,54,-14,997,13137,9997
1985,29,13,47,RWD Molenbeek,29,7,9,13,29,48,-19,779,13139,7779
1985,29,14,22,R Charleroi SC,29,8,6,15,34,48,-14,886,15156,8886
1985,29,15,17,RFC Seraing,29,5,11,13,19,33,-14,5511,131311,55511
1985,29,16,19,KV Kortrijk,29,7,6,16,32,46,-14,776,16166,7776
1985,29,17,553,Waterschei SV Thor,29,5,9,15,20,51,-31,559,15159,5559
1985,29,18,30,Lierse SK,29,4,10,15,27,54,-27,4410,151510,44410
1985,30,1,35,RSC Anderlecht,30,20,7,3,73,28,45,20207,337,2020207
1985,30,2,3,Club Brugge,30,19,7,4,63,27,36,19197,447,1919197
1985,30,3,16,Standard Luik,30,13,10,7,51,28,23,131310,7710,13131310
1985,30,4,7,KAA Gent,30,13,10,7,44,32,12,131310,7710,13131310
1985,30,5,2300,KSK Beveren,30,13,9,8,46,34,12,13139,889,1313139
1985,30,6,4,RFC Luik,30,14,7,9,42,34,8,14147,997,1414147
1985,30,7,4451,KSV Waregem,30,14,6,10,46,30,16,14146,10106,1414146
1985,30,8,12,Cercle Brugge,30,12,9,9,52,41,11,12129,999,1212129
1985,30,9,13,Beerschot,30,10,13,7,38,37,1,101013,7713,10101013
1985,30,10,1,Royal Antwerp FC,30,9,12,9,32,38,-6,9912,9912,99912
1985,30,11,25,KV Mechelen,30,6,15,9,31,41,-10,6615,9915,66615
1985,30,12,282,KSC Lokeren,30,9,8,13,42,56,-14,998,13138,9998
1985,30,13,47,RWD Molenbeek,30,7,9,14,30,50,-20,779,14149,7779
1985,30,14,22,R Charleroi SC,30,8,6,16,34,56,-22,886,16166,8886
1985,30,15,17,RFC Seraing,30,5,11,14,19,35,-16,5511,141411,55511
1985,30,16,19,KV Kortrijk,30,7,6,17,33,49,-16,776,17176,7776
1985,30,17,553,Waterschei SV Thor,30,5,9,16,20,52,-32,559,16169,5559
1985,30,18,30,Lierse SK,30,4,10,16,27,55,-28,4410,161610,44410
1985,31,1,35,RSC Anderlecht,31,20,8,3,76,31,45,20208,338,2020208
1985,31,2,3,Club Brugge,31,19,8,4,66,30,36,19198,448,1919198
1985,31,3,16,Standard Luik,31,14,10,7,55,29,26,141410,7710,14141410
1985,31,4,7,KAA Gent,31,13,10,8,45,36,9,131310,8810,13131310
1985,31,5,4,RFC Luik,31,14,8,9,42,34,8,14148,998,1414148
1985,31,6,2300,KSK Beveren,31,13,9,9,47,36,11,13139,999,1313139
1985,31,7,13,Beerschot,31,11,13,7,40,38,2,111113,7713,11111113
1985,31,8,4451,KSV Waregem,31,14,6,11,47,32,15,14146,11116,1414146
1985,31,9,12,Cercle Brugge,31,12,9,10,52,42,10,12129,10109,1212129
1985,31,10,1,Royal Antwerp FC,31,9,13,9,34,40,-6,9913,9913,99913
1985,31,11,25,KV Mechelen,31,6,16,9,31,41,-10,6616,9916,66616
1985,31,12,282,KSC Lokeren,31,9,8,14,44,60,-16,998,14148,9998
1985,31,13,47,RWD Molenbeek,31,8,9,14,32,51,-19,889,14149,8889
1985,31,14,22,R Charleroi SC,31,9,6,16,38,58,-20,996,16166,9996
1985,31,15,17,RFC Seraing,31,6,11,14,20,35,-15,6611,141411,66611
1985,31,16,19,KV Kortrijk,31,7,7,17,35,51,-16,777,17177,7777
1985,31,17,30,Lierse SK,31,5,10,16,29,56,-27,5510,161610,55510
1985,31,18,553,Waterschei SV Thor,31,5,9,17,21,54,-33,559,17179,5559
1985,32,1,35,RSC Anderlecht,32,21,8,3,79,31,48,21218,338,2121218
1985,32,2,3,Club Brugge,32,20,8,4,68,31,37,20208,448,2020208
1985,32,3,16,Standard Luik,32,14,11,7,55,29,26,141411,7711,14141411
1985,32,4,7,KAA Gent,32,14,10,8,48,37,11,141410,8810,14141410
1985,32,5,2300,KSK Beveren,32,14,9,9,49,37,12,14149,999,1414149
1985,32,6,4,RFC Luik,32,14,8,10,42,35,7,14148,10108,1414148
1985,32,7,13,Beerschot,32,11,13,8,41,40,1,111113,8813,11111113
1985,32,8,4451,KSV Waregem,32,14,6,12,47,34,13,14146,12126,1414146
1985,32,9,12,Cercle Brugge,32,12,9,11,53,44,9,12129,11119,1212129
1985,32,10,1,Royal Antwerp FC,32,10,13,9,35,40,-5,101013,9913,10101013
1985,32,11,25,KV Mechelen,32,7,16,9,34,43,-9,7716,9916,77716
1985,32,12,282,KSC Lokeren,32,9,8,15,45,63,-18,998,15158,9998
1985,32,13,22,R Charleroi SC,32,10,6,16,40,58,-18,10106,16166,1010106
1985,32,14,47,RWD Molenbeek,32,8,9,15,34,54,-20,889,15159,8889
1985,32,15,17,RFC Seraing,32,6,11,15,21,37,-16,6611,151511,66611
1985,32,16,19,KV Kortrijk,32,7,8,17,35,51,-16,778,17178,7778
1985,32,17,553,Waterschei SV Thor,32,6,9,17,23,55,-32,669,17179,6669
1985,32,18,30,Lierse SK,32,5,10,17,29,59,-30,5510,171710,55510
1985,33,1,35,RSC Anderlecht,33,21,8,4,79,33,46,21218,448,2121218
1985,33,2,3,Club Brugge,33,21,8,4,74,34,40,21218,448,2121218
1985,33,3,16,Standard Luik,33,14,12,7,55,29,26,141412,7712,14141412
1985,33,4,7,KAA Gent,33,15,10,8,51,38,13,151510,8810,15151510
1985,33,5,2300,KSK Beveren,33,14,10,9,49,37,12,141410,9910,14141410
1985,33,6,4,RFC Luik,33,14,9,10,42,35,7,14149,10109,1414149
1985,33,7,13,Beerschot,33,12,13,8,43,40,3,121213,8813,12121213
1985,33,8,4451,KSV Waregem,33,14,6,13,48,37,11,14146,13136,1414146
1985,33,9,12,Cercle Brugge,33,12,10,11,54,45,9,121210,111110,12121210
1985,33,10,1,Royal Antwerp FC,33,10,13,10,36,42,-6,101013,101013,10101013
1985,33,11,25,KV Mechelen,33,7,17,9,35,44,-9,7717,9917,77717
1985,33,12,22,R Charleroi SC,33,11,6,16,41,58,-17,11116,16166,1111116
1985,33,13,47,RWD Molenbeek,33,9,9,15,36,55,-19,999,15159,9999
1985,33,14,282,KSC Lokeren,33,9,8,16,45,67,-22,998,16168,9998
1985,33,15,19,KV Kortrijk,33,8,8,17,39,51,-12,888,17178,8888
1985,33,16,17,RFC Seraing,33,6,12,15,21,37,-16,6612,151512,66612
1985,33,17,553,Waterschei SV Thor,33,6,9,18,23,56,-33,669,18189,6669
1985,33,18,30,Lierse SK,33,5,10,18,32,65,-33,5510,181810,55510
1985,34,1,35,RSC Anderlecht,34,22,8,4,84,33,51,22228,448,2222228
1985,34,2,3,Club Brugge,34,22,8,4,78,34,44,22228,448,2222228
1985,34,3,16,Standard Luik,34,15,12,7,57,29,28,151512,7712,15151512
1985,34,4,7,KAA Gent,34,15,11,8,51,38,13,151511,8811,15151511
1985,34,5,2300,KSK Beveren,34,15,10,9,51,37,14,151510,9910,15151510
1985,34,6,4,RFC Luik,34,15,9,10,43,35,8,15159,10109,1515159
1985,34,7,13,Beerschot,34,12,13,9,43,44,-1,121213,9913,12121213
1985,34,8,4451,KSV Waregem,34,14,7,13,49,38,11,14147,13137,1414147
1985,34,9,1,Royal Antwerp FC,34,11,13,10,38,43,-5,111113,101013,11111113
1985,34,10,12,Cercle Brugge,34,12,10,12,55,47,8,121210,121210,12121210
