Match_ID,Seizoen,Speeldag,Datum,Tijdstip,Thuisploeg,Resultaat_Thuisploeg,Resultaat_Uitploeg,Uitploeg
973465,2009-2010,7,"zondag,zo20 sep. 2009",18:00 uur,KVC Westerlo,1,4,Club Brugge
973466,2009-2010,7,"zondag,zo20 sep. 2009",21:00 uur,RSC Anderlecht,1,1,KAA Gent
973655,2009-2010,8,"dinsdag,di22 sep. 2009",20:30 uur,St-Truidense VV,2,4,KRC Genk
973656,2009-2010,8,"woensdag,wo23 sep. 2009",20:30 uur,Standard Luik,1,1,Cercle Brugge
973657,2009-2010,8,"woensdag,wo23 sep. 2009",20:30 uur,R Charleroi SC,1,2,KV Mechelen
973658,2009-2010,8,"woensdag,wo23 sep. 2009",20:30 uur,KAA Gent,1,2,KVC Westerlo
973659,2009-2010,8,"woensdag,wo23 sep. 2009",20:30 uur,KSV Roeselare,1,2,KSC Lokeren
973660,2009-2010,8,"woensdag,wo23 sep. 2009",20:30 uur,Germ. Beerschot,1,0,KV Kortrijk
973661,2009-2010,8,"woensdag,wo23 sep. 2009",20:30 uur,Club Brugge,3,1,Zulte Waregem
973662,2009-2010,8,"donderdag,do24 sep. 2009",20:30 uur,Exc. Mouscron,,,RSC Anderlecht
973787,2009-2010,9,"zaterdag,za26 sep. 2009",20:00 uur,KV Kortrijk,0,2,Standard Luik
973788,2009-2010,9,"zaterdag,za26 sep. 2009",20:00 uur,KVC Westerlo,2,0,St-Truidense VV
973789,2009-2010,9,"zaterdag,za26 sep. 2009",20:00 uur,KSC Lokeren,4,1,R Charleroi SC
973790,2009-2010,9,"zaterdag,za26 sep. 2009",20:00 uur,Zulte Waregem,3,1,KAA Gent
973791,2009-2010,9,"zaterdag,za26 sep. 2009",20:00 uur,KRC Genk,1,1,KSV Roeselare
973792,2009-2010,9,"zondag,zo27 sep. 2009",18:00 uur,RSC Anderlecht,1,0,Germ. Beerschot
973793,2009-2010,9,"zondag,zo27 sep. 2009",20:30 uur,Exc. Mouscron,,,Club Brugge
973794,2009-2010,9,"maandag,ma28 sep. 2009",20:30 uur,Cercle Brugge,1,0,KV Mechelen
975022,2009-2010,10,"vrijdag,vr2 okt. 2009",20:30 uur,KAA Gent,,,Exc. Mouscron
975023,2009-2010,10,"zaterdag,za3 okt. 2009",20:00 uur,Germ. Beerschot,3,1,KVC Westerlo
975024,2009-2010,10,"zaterdag,za3 okt. 2009",20:00 uur,KSV Roeselare,3,2,Cercle Brugge
975025,2009-2010,10,"zaterdag,za3 okt. 2009",20:00 uur,KV Mechelen,2,0,KSC Lokeren
975026,2009-2010,10,"zaterdag,za3 okt. 2009",20:00 uur,R Charleroi SC,3,3,KV Kortrijk
975027,2009-2010,10,"zaterdag,za3 okt. 2009",20:00 uur,St-Truidense VV,1,2,Zulte Waregem
975028,2009-2010,10,"zondag,zo4 okt. 2009",16:00 uur,Club Brugge,4,2,RSC Anderlecht
975029,2009-2010,10,"zondag,zo4 okt. 2009",20:30 uur,Standard Luik,1,0,KRC Genk
978225,2009-2010,11,"zaterdag,za17 okt. 2009",18:00 uur,Zulte Waregem,4,0,Germ. Beerschot
978226,2009-2010,11,"zaterdag,za17 okt. 2009",20:00 uur,KSC Lokeren,1,1,Cercle Brugge
978227,2009-2010,11,"zaterdag,za17 okt. 2009",20:00 uur,RSC Anderlecht,2,0,R Charleroi SC
978228,2009-2010,11,"zaterdag,za17 okt. 2009",20:00 uur,KVC Westerlo,2,0,Standard Luik
978229,2009-2010,11,"zaterdag,za17 okt. 2009",20:00 uur,Exc. Mouscron,,,St-Truidense VV
978230,2009-2010,11,"zaterdag,za17 okt. 2009",20:00 uur,KV Kortrijk,2,0,KSV Roeselare
978231,2009-2010,11,"zondag,zo18 okt. 2009",18:00 uur,KRC Genk,1,2,KV Mechelen
978232,2009-2010,11,"zondag,zo18 okt. 2009",20:30 uur,Club Brugge,1,0,KAA Gent
978242,2009-2010,12,"vrijdag,vr23 okt. 2009",20:30 uur,KSC Lokeren,0,2,KRC Genk
978243,2009-2010,12,"zaterdag,za24 okt. 2009",20:00 uur,Germ. Beerschot,,,Exc. Mouscron
978244,2009-2010,12,"zaterdag,za24 okt. 2009",20:00 uur,Standard Luik,1,1,Zulte Waregem
978245,2009-2010,12,"zaterdag,za24 okt. 2009",20:00 uur,St-Truidense VV,1,2,KAA Gent
978246,2009-2010,12,"zaterdag,za24 okt. 2009",20:00 uur,R Charleroi SC,1,1,KVC Westerlo
978247,2009-2010,12,"zaterdag,za24 okt. 2009",20:00 uur,Cercle Brugge,1,1,KV Kortrijk
978248,2009-2010,12,"zondag,zo25 okt. 2009",18:00 uur,KSV Roeselare,2,3,Club Brugge
978249,2009-2010,12,"zondag,zo25 okt. 2009",20:30 uur,KV Mechelen,0,2,RSC Anderlecht
978250,2009-2010,13,"vrijdag,vr30 okt. 2009",20:30 uur,Exc. Mouscron,,,Standard Luik
978251,2009-2010,13,"zaterdag,za31 okt. 2009",20:00 uur,Club Brugge,1,0,St-Truidense VV
978252,2009-2010,13,"zaterdag,za31 okt. 2009",20:00 uur,RSC Anderlecht,2,0,KSC Lokeren
978253,2009-2010,13,"zaterdag,za31 okt. 2009",20:00 uur,Zulte Waregem,2,2,R Charleroi SC
978254,2009-2010,13,"zaterdag,za31 okt. 2009",20:00 uur,KV Kortrijk,2,0,KV Mechelen
978255,2009-2010,13,"zaterdag,za31 okt. 2009",20:00 uur,KVC Westerlo,2,2,KSV Roeselare
978256,2009-2010,13,"zondag,zo1 nov. 2009",20:30 uur,KAA Gent,0,1,Germ. Beerschot
978257,2009-2010,13,"maandag,ma2 nov. 2009",20:00 uur,KRC Genk,2,0,Cercle Brugge
978258,2009-2010,14,"vrijdag,vr6 nov. 2009",20:30 uur,R Charleroi SC,0,2,KAA Gent
978259,2009-2010,14,"zaterdag,za7 nov. 2009",20:00 uur,Cercle Brugge,2,1,KVC Westerlo
978260,2009-2010,14,"zaterdag,za7 nov. 2009",20:00 uur,KSC Lokeren,0,0,KV Kortrijk
978261,2009-2010,14,"zaterdag,za7 nov. 2009",20:00 uur,KV Mechelen,,,Exc. Mouscron
978262,2009-2010,14,"zaterdag,za7 nov. 2009",20:00 uur,KSV Roeselare,2,0,Zulte Waregem
978263,2009-2010,14,"zaterdag,za7 nov. 2009",20:00 uur,Germ. Beerschot,4,1,St-Truidense VV
978264,2009-2010,14,"zondag,zo8 nov. 2009",18:00 uur,KRC Genk,0,2,RSC Anderlecht
978265,2009-2010,14,"zondag,zo8 nov. 2009",20:30 uur,Standard Luik,3,1,Club Brugge
978266,2009-2010,15,"zaterdag,za21 nov. 2009",18:00 uur,KAA Gent,2,1,Standard Luik
978267,2009-2010,15,"zaterdag,za21 nov. 2009",20:00 uur,Club Brugge,1,2,Germ. Beerschot
978268,2009-2010,15,"zaterdag,za21 nov. 2009",20:00 uur,RSC Anderlecht,3,1,KSV Roeselare
978269,2009-2010,15,"zaterdag,za21 nov. 2009",20:00 uur,St-Truidense VV,1,1,Cercle Brugge
978271,2009-2010,15,"zaterdag,za21 nov. 2009",20:00 uur,KVC Westerlo,1,0,KSC Lokeren
978272,2009-2010,15,"zaterdag,za21 nov. 2009",20:00 uur,Exc. Mouscron,,,R Charleroi SC
978270,2009-2010,15,"zondag,zo22 nov. 2009",18:00 uur,Zulte Waregem,4,1,KV Mechelen
978273,2009-2010,15,"zondag,zo22 nov. 2009",20:30 uur,KV Kortrijk,2,1,KRC Genk
978274,2009-2010,16,"vrijdag,vr27 nov. 2009",20:30 uur,RSC Anderlecht,1,0,KV Kortrijk
978275,2009-2010,16,"zaterdag,za28 nov. 2009",20:00 uur,Club Brugge,1,0,R Charleroi SC
978276,2009-2010,16,"zaterdag,za28 nov. 2009",20:00 uur,KAA Gent,3,1,Cercle Brugge
978277,2009-2010,16,"zaterdag,za28 nov. 2009",20:00 uur,Exc. Mouscron,,,KRC Genk
978278,2009-2010,16,"zaterdag,za28 nov. 2009",20:00 uur,KVC Westerlo,2,0,KV Mechelen
978279,2009-2010,16,"zaterdag,za28 nov. 2009",20:00 uur,Germ. Beerschot,3,0,KSV Roeselare
978280,2009-2010,16,"zondag,zo29 nov. 2009",18:00 uur,Zulte Waregem,1,0,KSC Lokeren
978281,2009-2010,16,"zondag,zo29 nov. 2009",20:30 uur,St-Truidense VV,2,0,Standard Luik
986767,2009-2010,17,"vrijdag,vr4 dec. 2009",20:30 uur,KV Mechelen,2,5,KAA Gent
986768,2009-2010,17,"zaterdag,za5 dec. 2009",20:00 uur,Standard Luik,2,2,Germ. Beerschot
986769,2009-2010,17,"zaterdag,za5 dec. 2009",20:00 uur,KRC Genk,0,0,KVC Westerlo
986770,2009-2010,17,"zaterdag,za5 dec. 2009",20:00 uur,R Charleroi SC,0,0,St-Truidense VV
986771,2009-2010,17,"zaterdag,za5 dec. 2009",20:00 uur,KV Kortrijk,1,0,Zulte Waregem
986772,2009-2010,17,"zaterdag,za5 dec. 2009",20:00 uur,KSV Roeselare,,,Exc. Mouscron
986773,2009-2010,17,"zondag,zo6 dec. 2009",18:00 uur,KSC Lokeren,0,1,Club Brugge
986774,2009-2010,17,"zondag,zo6 dec. 2009",20:30 uur,Cercle Brugge,1,3,RSC Anderlecht
988177,2009-2010,18,"vrijdag,vr11 dec. 2009",20:30 uur,KVC Westerlo,0,2,RSC Anderlecht
988178,2009-2010,18,"zaterdag,za12 dec. 2009",20:00 uur,Club Brugge,1,1,KV Mechelen
988179,2009-2010,18,"zaterdag,za12 dec. 2009",20:00 uur,Standard Luik,0,1,KSV Roeselare
988180,2009-2010,18,"zaterdag,za12 dec. 2009",20:00 uur,St-Truidense VV,0,2,KV Kortrijk
988181,2009-2010,18,"zaterdag,za12 dec. 2009",20:00 uur,Exc. Mouscron,,,KSC Lokeren
988182,2009-2010,18,"zaterdag,za12 dec. 2009",20:00 uur,Germ. Beerschot,0,0,R Charleroi SC
988183,2009-2010,18,"zondag,zo13 dec. 2009",18:00 uur,Zulte Waregem,1,0,Cercle Brugge
988184,2009-2010,18,"zondag,zo13 dec. 2009",20:30 uur,KAA Gent,2,1,KRC Genk
988193,2009-2010,19,"zaterdag,za19 dec. 2009",20:00 uur,KRC Genk,2,2,Zulte Waregem
988194,2009-2010,19,"zaterdag,za19 dec. 2009",20:00 uur,Cercle Brugge,,,Exc. Mouscron
988195,2009-2010,19,"zaterdag,za19 dec. 2009",20:00 uur,KSC Lokeren,0,1,KAA Gent
988196,2009-2010,19,"zaterdag,za19 dec. 2009",20:00 uur,KV Kortrijk,1,1,KVC Westerlo
988197,2009-2010,19,"zaterdag,za19 dec. 2009",20:00 uur,KSV Roeselare,1,2,St-Truidense VV
988192,2009-2010,19,"dinsdag,di2 feb. 2010",20:30 uur,KV Mechelen,1,0,Germ. Beerschot
988199,2009-2010,19,"woensdag,wo3 feb. 2010",20:30 uur,RSC Anderlecht,3,2,Club Brugge
988198,2009-2010,19,"donderdag,do4 feb. 2010",20:30 uur,R Charleroi SC,2,3,Standard Luik
988242,2009-2010,20,"zaterdag,za26 dec. 2009",18:00 uur,Standard Luik,2,0,KSC Lokeren
988243,2009-2010,20,"zaterdag,za26 dec. 2009",20:00 uur,Club Brugge,2,1,Cercle Brugge
988244,2009-2010,20,"zaterdag,za26 dec. 2009",20:00 uur,St-Truidense VV,5,2,KV Mechelen
988245,2009-2010,20,"zaterdag,za26 dec. 2009",20:00 uur,R Charleroi SC,3,0,KSV Roeselare
988246,2009-2010,20,"zaterdag,za26 dec. 2009",20:00 uur,Exc. Mouscron,,,KV Kortrijk
988247,2009-2010,20,"zaterdag,za26 dec. 2009",20:00 uur,Germ. Beerschot,1,0,KRC Genk
988248,2009-2010,20,"zondag,zo27 dec. 2009",18:00 uur,KAA Gent,2,2,RSC Anderlecht
988249,2009-2010,20,"zondag,zo27 dec. 2009",20:30 uur,Zulte Waregem,1,0,KVC Westerlo
988250,2009-2010,21,"dinsdag,di29 dec. 2009",18:45 uur,KRC Genk,0,0,St-Truidense VV
988251,2009-2010,21,"dinsdag,di29 dec. 2009",20:30 uur,Cercle Brugge,2,0,Standard Luik
988252,2009-2010,21,"woensdag,wo30 dec. 2009",18:00 uur,KV Kortrijk,1,4,Club Brugge
988253,2009-2010,21,"woensdag,wo30 dec. 2009",20:30 uur,RSC Anderlecht,2,1,Zulte Waregem
988254,2009-2010,21,"woensdag,wo30 dec. 2009",20:30 uur,KSC Lokeren,2,0,Germ. Beerschot
988255,2009-2010,21,"woensdag,wo30 dec. 2009",20:30 uur,KV Mechelen,1,0,R Charleroi SC
988256,2009-2010,21,"woensdag,wo30 dec. 2009",20:30 uur,KSV Roeselare,0,4,KAA Gent
988257,2009-2010,21,"woensdag,wo30 dec. 2009",20:30 uur,KVC Westerlo,,,Exc. Mouscron
988258,2009-2010,22,"vrijdag,vr15 jan. 2010",20:30 uur,KAA Gent,2,2,KV Kortrijk
988261,2009-2010,22,"zaterdag,za16 jan. 2010",20:00 uur,R Charleroi SC,1,3,KRC Genk
988262,2009-2010,22,"zaterdag,za16 jan. 2010",20:00 uur,Exc. Mouscron,,,Zulte Waregem
988263,2009-2010,22,"zaterdag,za16 jan. 2010",20:00 uur,KSV Roeselare,1,2,KV Mechelen
988260,2009-2010,22,"zaterdag,za16 jan. 2010",20:00 uur,St-Truidense VV,2,1,KSC Lokeren
988265,2009-2010,22,"zondag,zo17 jan. 2010",14:30 uur,Standard Luik,0,4,RSC Anderlecht
988264,2009-2010,22,"zondag,zo17 jan. 2010",18:00 uur,Germ. Beerschot,1,4,Cercle Brugge
991985,2009-2010,22,"zaterdag,za30 jan. 2010",20:00 uur,Club Brugge,2,1,KVC Westerlo
991977,2009-2010,23,"zaterdag,za23 jan. 2010",20:00 uur,Zulte Waregem,2,0,St-Truidense VV
991979,2009-2010,23,"zaterdag,za23 jan. 2010",20:00 uur,KSC Lokeren,1,4,KSV Roeselare
991980,2009-2010,23,"zaterdag,za23 jan. 2010",20:00 uur,KV Kortrijk,3,0,Germ. Beerschot
991981,2009-2010,23,"zaterdag,za23 jan. 2010",20:00 uur,KVC Westerlo,0,0,KAA Gent
991982,2009-2010,23,"zondag,zo24 jan. 2010",18:00 uur,KV Mechelen,0,0,Standard Luik
991983,2009-2010,23,"zondag,zo24 jan. 2010",20:30 uur,KRC Genk,2,0,Club Brugge
991978,2009-2010,23,"woensdag,wo24 feb. 2010",20:30 uur,Cercle Brugge,1,0,R Charleroi SC
991984,2009-2010,24,"vrijdag,vr29 jan. 2010",20:30 uur,Germ. Beerschot,0,5,RSC Anderlecht
991986,2009-2010,24,"zaterdag,za30 jan. 2010",20:00 uur,KV Mechelen,1,2,Cercle Brugge
991989,2009-2010,24,"zondag,zo31 jan. 2010",18:00 uur,KAA Gent,0,2,Zulte Waregem
991990,2009-2010,24,"zondag,zo31 jan. 2010",20:30 uur,Standard Luik,3,1,KV Kortrijk
988259,2009-2010,24,"woensdag,wo3 feb. 2010",20:30 uur,St-Truidense VV,0,1,KVC Westerlo
991988,2009-2010,24,"woensdag,wo24 feb. 2010",20:30 uur,KSV Roeselare,1,1,KRC Genk
991987,2009-2010,24,"woensdag,wo10 mrt. 2010",20:30 uur,R Charleroi SC,4,1,KSC Lokeren
991991,2009-2010,25,"zaterdag,za6 feb. 2010",20:00 uur,RSC Anderlecht,1,2,St-Truidense VV
991992,2009-2010,25,"zaterdag,za6 feb. 2010",20:00 uur,Cercle Brugge,2,0,KSV Roeselare
991993,2009-2010,25,"zaterdag,za6 feb. 2010",20:00 uur,KSC Lokeren,2,1,KV Mechelen
991994,2009-2010,25,"zaterdag,za6 feb. 2010",20:00 uur,KVC Westerlo,1,1,Germ. Beerschot
991995,2009-2010,25,"zondag,zo7 feb. 2010",18:00 uur,Zulte Waregem,1,1,Club Brugge
991997,2009-2010,25,"zondag,zo7 feb. 2010",20:30 uur,KRC Genk,1,0,Standard Luik
991996,2009-2010,25,"zondag,zo7 feb. 2010",20:30 uur,KV Kortrijk,2,1,R Charleroi SC
992001,2009-2010,26,"zaterdag,za13 feb. 2010",20:00 uur,KSV Roeselare,0,2,KV Kortrijk
992003,2009-2010,26,"zondag,zo14 feb. 2010",18:00 uur,Standard Luik,1,0,KVC Westerlo
992004,2009-2010,26,"zondag,zo14 feb. 2010",20:30 uur,KAA Gent,1,1,Club Brugge
991998,2009-2010,26,"zaterdag,za6 mrt. 2010",18:00 uur,R Charleroi SC,0,2,RSC Anderlecht
991999,2009-2010,26,"zaterdag,za6 mrt. 2010",20:00 uur,Cercle Brugge,4,0,KSC Lokeren
992002,2009-2010,26,"zondag,zo7 mrt. 2010",18:00 uur,Germ. Beerschot,1,1,Zulte Waregem
992000,2009-2010,26,"zondag,zo7 mrt. 2010",20:30 uur,KV Mechelen,2,1,KRC Genk
992005,2009-2010,27,"vrijdag,vr19 feb. 2010",20:30 uur,KRC Genk,3,1,KSC Lokeren
992006,2009-2010,27,"zaterdag,za20 feb. 2010",20:00 uur,Zulte Waregem,1,1,KSV Roeselare
992007,2009-2010,27,"zaterdag,za20 feb. 2010",20:00 uur,KAA Gent,0,1,St-Truidense VV
992008,2009-2010,27,"zaterdag,za20 feb. 2010",20:00 uur,KV Kortrijk,3,1,Cercle Brugge
992009,2009-2010,27,"zaterdag,za20 feb. 2010",20:00 uur,KVC Westerlo,4,0,R Charleroi SC
992010,2009-2010,27,"zondag,zo21 feb. 2010",16:00 uur,Club Brugge,2,1,Standard Luik
992011,2009-2010,27,"zondag,zo21 feb. 2010",18:00 uur,RSC Anderlecht,2,0,KV Mechelen
992012,2009-2010,28,"vrijdag,vr26 feb. 2010",20:30 uur,Germ. Beerschot,1,1,KAA Gent
992014,2009-2010,28,"zaterdag,za27 feb. 2010",20:00 uur,Cercle Brugge,1,0,KRC Genk
992015,2009-2010,28,"zaterdag,za27 feb. 2010",20:00 uur,KSC Lokeren,1,0,KVC Westerlo
992016,2009-2010,28,"zaterdag,za27 feb. 2010",20:00 uur,KV Mechelen,1,1,KV Kortrijk
992017,2009-2010,28,"zondag,zo28 feb. 2010",18:00 uur,St-Truidense VV,1,1,Club Brugge
992013,2009-2010,28,"zondag,zo28 feb. 2010",20:30 uur,R Charleroi SC,0,0,Zulte Waregem
992018,2009-2010,28,"zondag,zo28 feb. 2010",20:30 uur,KSV Roeselare,1,2,RSC Anderlecht
1002453,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,Club Brugge,1,0,KSV Roeselare
1002454,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,RSC Anderlecht,2,0,KRC Genk
1002455,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,St-Truidense VV,2,0,Germ. Beerschot
1002456,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,Zulte Waregem,1,1,Standard Luik
1002457,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,KAA Gent,2,1,R Charleroi SC
1002458,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,KV Kortrijk,3,1,KSC Lokeren
1002459,2009-2010,29,"zondag,zo14 mrt. 2010",20:00 uur,KVC Westerlo,2,1,Cercle Brugge
1002460,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,Standard Luik,0,2,KAA Gent
1002461,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,KRC Genk,1,1,KV Kortrijk
1002462,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,Cercle Brugge,3,1,St-Truidense VV
1002463,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,KSC Lokeren,0,4,RSC Anderlecht
1002464,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,KV Mechelen,2,1,Zulte Waregem
1002465,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,KSV Roeselare,0,0,KVC Westerlo
1002466,2009-2010,30,"zondag,zo21 mrt. 2010",20:00 uur,Germ. Beerschot,1,4,Club Brugge
1030591,2010-2011,1,"vrijdag,vr30 jul. 2010",20:30 uur,Standard Luik,1,1,Zulte Waregem
1030592,2010-2011,1,"zaterdag,za31 jul. 2010",20:00 uur,KV Kortrijk,1,0,Club Brugge
1030593,2010-2011,1,"zaterdag,za31 jul. 2010",20:00 uur,KV Mechelen,2,0,KSC Lokeren
1030595,2010-2011,1,"zaterdag,za31 jul. 2010",20:00 uur,RSC Anderlecht,4,1,KAS Eupen
1030596,2010-2011,1,"zaterdag,za31 jul. 2010",20:00 uur,St-Truidense VV,1,0,Lierse SK
1042034,2010-2011,1,"zaterdag,za31 jul. 2010",20:00 uur,KVC Westerlo,0,1,KAA Gent
1030597,2010-2011,1,"zondag,zo1 aug. 2010",18:00 uur,Cercle Brugge,1,1,R Charleroi SC
1030598,2010-2011,1,"zondag,zo1 aug. 2010",20:30 uur,KRC Genk,2,1,Germ. Beerschot
1041650,2010-2011,2,"vrijdag,vr6 aug. 2010",20:30 uur,Lierse SK,1,4,Standard Luik
1041651,2010-2011,2,"zaterdag,za7 aug. 2010",20:00 uur,KAS Eupen,0,1,KVC Westerlo
1041652,2010-2011,2,"zaterdag,za7 aug. 2010",20:00 uur,Club Brugge,4,1,St-Truidense VV
1041653,2010-2011,2,"zaterdag,za7 aug. 2010",20:00 uur,Zulte Waregem,1,2,KV Mechelen
1041654,2010-2011,2,"zaterdag,za7 aug. 2010",20:00 uur,R Charleroi SC,0,0,RSC Anderlecht
1041655,2010-2011,2,"zaterdag,za7 aug. 2010",20:00 uur,KSC Lokeren,1,1,KV Kortrijk
1041657,2010-2011,2,"zondag,zo8 aug. 2010",18:00 uur,KAA Gent,0,4,KRC Genk
1041656,2010-2011,2,"zondag,zo8 aug. 2010",20:30 uur,Germ. Beerschot,0,0,Cercle Brugge
1042035,2010-2011,3,"zaterdag,za14 aug. 2010",18:00 uur,Standard Luik,3,3,KSC Lokeren
1042036,2010-2011,3,"zaterdag,za14 aug. 2010",20:00 uur,RSC Anderlecht,4,0,Germ. Beerschot
1042037,2010-2011,3,"zaterdag,za14 aug. 2010",20:00 uur,KAA Gent,2,1,KAS Eupen
1042038,2010-2011,3,"zaterdag,za14 aug. 2010",20:00 uur,KV Kortrijk,2,0,St-Truidense VV
1042039,2010-2011,3,"zaterdag,za14 aug. 2010",20:00 uur,KV Mechelen,1,0,Lierse SK
1042040,2010-2011,3,"zaterdag,za14 aug. 2010",20:00 uur,KVC Westerlo,1,1,Zulte Waregem
1042041,2010-2011,3,"zondag,zo15 aug. 2010",18:00 uur,KRC Genk,5,0,R Charleroi SC
1042042,2010-2011,3,"zondag,zo15 aug. 2010",20:30 uur,Cercle Brugge,3,1,Club Brugge
1049112,2010-2011,4,"vrijdag,vr20 aug. 2010",20:30 uur,St-Truidense VV,1,0,Standard Luik
1049113,2010-2011,4,"zaterdag,za21 aug. 2010",20:00 uur,Zulte Waregem,4,0,Cercle Brugge
1049114,2010-2011,4,"zaterdag,za21 aug. 2010",20:00 uur,Germ. Beerschot,0,0,KVC Westerlo
1049115,2010-2011,4,"zaterdag,za21 aug. 2010",20:00 uur,KSC Lokeren,0,3,RSC Anderlecht
1049116,2010-2011,4,"zaterdag,za21 aug. 2010",20:00 uur,Lierse SK,1,2,KV Kortrijk
1049117,2010-2011,4,"zondag,zo22 aug. 2010",18:00 uur,R Charleroi SC,1,3,KAA Gent
1049118,2010-2011,4,"zondag,zo22 aug. 2010",20:30 uur,Club Brugge,1,2,KV Mechelen
1049119,2010-2011,4,"zondag,zo22 aug. 2010",20:30 uur,KAS Eupen,1,4,KRC Genk
1049121,2010-2011,5,"zaterdag,za28 aug. 2010",20:00 uur,RSC Anderlecht,0,0,Zulte Waregem
1049122,2010-2011,5,"zaterdag,za28 aug. 2010",20:00 uur,Standard Luik,1,0,KV Kortrijk
1049123,2010-2011,5,"zaterdag,za28 aug. 2010",20:00 uur,R Charleroi SC,2,0,KAS Eupen
1049124,2010-2011,5,"zaterdag,za28 aug. 2010",20:00 uur,KV Mechelen,0,0,St-Truidense VV
1049125,2010-2011,5,"zaterdag,za28 aug. 2010",20:00 uur,Cercle Brugge,1,1,KSC Lokeren
1049126,2010-2011,5,"zondag,zo29 aug. 2010",18:00 uur,KVC Westerlo,1,2,Club Brugge
1049127,2010-2011,5,"zondag,zo29 aug. 2010",20:30 uur,KAA Gent,1,0,Germ. Beerschot
1049128,2010-2011,5,"zondag,zo29 aug. 2010",20:30 uur,KRC Genk,4,1,Lierse SK
1049129,2010-2011,6,"vrijdag,vr10 sep. 2010",20:30 uur,St-Truidense VV,0,2,RSC Anderlecht
1049130,2010-2011,6,"zaterdag,za11 sep. 2010",20:00 uur,Zulte Waregem,0,0,KAS Eupen
1049131,2010-2011,6,"zaterdag,za11 sep. 2010",20:00 uur,Standard Luik,2,0,Cercle Brugge
1049132,2010-2011,6,"zaterdag,za11 sep. 2010",20:00 uur,Germ. Beerschot,1,0,R Charleroi SC
1049133,2010-2011,6,"zaterdag,za11 sep. 2010",20:00 uur,KV Kortrijk,1,0,KV Mechelen
1049134,2010-2011,6,"zaterdag,za11 sep. 2010",20:00 uur,Lierse SK,2,2,KAA Gent
1049135,2010-2011,6,"zondag,zo12 sep. 2010",18:00 uur,Club Brugge,2,2,KRC Genk
1049136,2010-2011,6,"zondag,zo12 sep. 2010",20:30 uur,KSC Lokeren,3,1,KVC Westerlo
1049137,2010-2011,7,"vrijdag,vr17 sep. 2010",20:30 uur,KV Mechelen,1,0,Standard Luik
1049138,2010-2011,7,"zaterdag,za18 sep. 2010",20:00 uur,KAS Eupen,0,1,Germ. Beerschot
1049139,2010-2011,7,"zaterdag,za18 sep. 2010",20:00 uur,KVC Westerlo,2,0,Lierse SK
1049140,2010-2011,7,"zaterdag,za18 sep. 2010",20:00 uur,Cercle Brugge,4,2,St-Truidense VV
1049143,2010-2011,7,"zaterdag,za18 sep. 2010",20:00 uur,KRC Genk,3,1,KSC Lokeren
1049142,2010-2011,7,"zondag,zo19 sep. 2010",18:00 uur,KAA Gent,5,3,Zulte Waregem
1049144,2010-2011,7,"zondag,zo19 sep. 2010",18:00 uur,R Charleroi SC,0,5,Club Brugge
1049141,2010-2011,7,"zondag,zo19 sep. 2010",21:00 uur,RSC Anderlecht,3,0,KV Kortrijk
1049147,2010-2011,8,"dinsdag,di21 sep. 2010",20:30 uur,St-Truidense VV,0,2,KRC Genk
1049145,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,Club Brugge,4,0,KAS Eupen
1049146,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,Standard Luik,2,1,R Charleroi SC
1049148,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,Zulte Waregem,4,3,Germ. Beerschot
1049149,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,KSC Lokeren,3,2,KAA Gent
1049150,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,KV Kortrijk,1,2,KVC Westerlo
1049151,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,KV Mechelen,2,2,Cercle Brugge
1049152,2010-2011,8,"woensdag,wo22 sep. 2010",20:30 uur,Lierse SK,1,1,RSC Anderlecht
1055586,2010-2011,9,"zaterdag,za25 sep. 2010",20:00 uur,KVC Westerlo,1,2,Standard Luik
1055587,2010-2011,9,"zaterdag,za25 sep. 2010",20:00 uur,Cercle Brugge,2,1,KV Kortrijk
1055582,2010-2011,9,"zaterdag,za25 sep. 2010",20:00 uur,KAA Gent,2,0,St-Truidense VV
1055583,2010-2011,9,"zaterdag,za25 sep. 2010",20:00 uur,KRC Genk,3,0,Zulte Waregem
1055584,2010-2011,9,"zaterdag,za25 sep. 2010",20:00 uur,R Charleroi SC,0,1,Lierse SK
1055585,2010-2011,9,"zaterdag,za25 sep. 2010",20:00 uur,KAS Eupen,0,1,KSC Lokeren
